場所,レース,クラス,馬番,馬名,MSPF_expect,MSPF_expect_value,平均係数,総合判定,基準値,未勝利,コース,コース(判定),O_Month,O_Level,レベル(判定),O_Trouble,O_Bias,不利(複合判定),S_Female,S_Handi,条件(複合判定),重賞,重賞(判定),血統,血統(判定),騎手,騎手(判定),調教師,調教師(判定)
6,06_12,7,15,ナイスプレーアスク,88.0,71.95,71.3,E,,,85.25,,69.0,66.75,E,,,,,,,,,69.0,E,67.42857,E,70.55556,E
6,06_12,7,16,アンコンケラブル,87.0,70.33,70.0,E,,,82.27778,,69.0,67.25,E,,,,,,,,,72.8,E,59.1,E,69.63636,E
8,08_1,7,1,ブルーザー,85.3,67.58,64.5,E,,,96.26667,B,69.0,8.5,E,,,,,,,,,61.11111,E,76.5,D,75.33333,D
8,08_1,7,2,カセノコンコルド,88.2,72.3,73.5,E,,,72.25,E,69.0,75.75,D,99.667,60.05,D,,,,,,76.33333,D,65.375,E,69.33333,E
8,08_1,7,3,ジューンセクレタ,89.7,74.77,68.4,E,,,80.875,,69.0,25.0,E,71.333,73.85,E,,,,,,73.0,E,71.88889,E,82.5,
8,08_1,7,4,バケラッタ,90.5,76.33,74.5,E,,,67.1875,E,69.0,,,,63.1,E,,,,,,76.33333,D,81.875,,89.22222,
8,08_1,7,5,ロックバンド,92.5,79.75,79.8,D,,,75.25,D,69.0,,,,,,,,,,,87.0,,85.125,,82.375,
8,08_1,7,6,スマートグロワール,89.6,74.63,86.3,,,,64.2,E,69.0,,,,182.7,SS,,,,,,64.44444,E,61.875,E,75.75,D
8,08_1,7,7,ロジャートアリー,91.4,77.82,79.3,D,,,62.8125,E,69.0,122.5,S,,,,,,,,,64.22222,E,84.75,,72.66667,E
8,08_1,7,8,テイエムパイロダン,84.9,67.09,62.5,E,,,71.2,E,69.0,25.0,E,,,,,,,,,76.55556,D,58.11111,E,75.25,D
8,08_1,7,9,テーオーカイザー,91.7,78.34,73.5,E,,,89.05882,,69.0,10.5,E,,,,,,,,,81.66667,,106.44444,A,84.54545,
8,08_1,7,10,アフリカンブラック,85.8,68.37,65.8,E,,,76.375,D,69.0,,,54.667,53.7,E,,,,,,73.0,E,70.875,E,63.125,E
8,08_1,7,11,ブクブクー,86.9,70.16,63.7,E,,,69.72222,E,69.0,8.333,E,,57.1,E,,,,,,68.0,E,90.66667,,82.8,
8,08_2,7,1,スフィダンテ,87.6,71.3,71.3,E,,,86.0,,69.0,,,,,,,,,,,74.0,E,67.0,E,60.5,E
8,08_2,7,2,ピエナオルカ,91.9,78.77,69.9,E,,,64.94118,E,69.0,119.75,S,,4.0,E,,,,,,73.0,E,,,88.44444,
8,08_2,7,3,オーバーランダー,94.4,83.44,78.2,D,78.0,,87.4375,,69.0,66.25,E,68.667,66.5,E,,,,,,93.88889,,82.875,,91.0,
8,08_2,7,4,メイプルインパクト,79.5,59.13,59.1,E,,,85.8125,,69.0,,,,,,,,,,,60.22222,E,51.125,E,29.5,E
8,08_2,7,5,ボンボンベイビー,97.5,89.55,89.6,,,,94.6875,,69.0,,,,,,,,,,,76.0,D,133.625,S,74.44444,E
8,08_2,7,6,ペプチドアバンス,80.7,60.85,62.3,E,52.0,45.71429,74.83333,E,69.0,,,,,,,,,,,73.875,E,67.5,E,43.0,E
8,08_2,7,7,フォーシーファイン,91.7,78.47,78.5,D,,,95.5,D,69.0,,,,,,,,,,,72.5,E,72.75,E,82.625,
8,08_2,7,8,ライフイズカラフル,84.0,65.71,68.0,E,52.0,44.14286,77.16667,D,69.0,,,,,,,,,,,70.375,E,53.125,E,94.16667,
8,08_2,7,9,ジャスティンゴッホ,93.1,80.92,79.5,D,,,74.52941,E,69.0,69.5,E,,84.7,,,,,,,79.0,D,88.77778,,90.77778,
8,08_2,7,10,ロードヴェリタス,90.1,75.47,73.4,E,,,72.6875,E,69.0,,,63.333,71.45,E,,,,,,88.0,,80.375,,69.0,E
8,08_2,7,11,ガウラディスコ,93.5,81.78,80.4,,,,73.06667,E,69.0,124.25,S,,60.2,E,,,,,,73.0,E,85.5,,78.0,D
8,08_2,7,12,レッドパラジウム,86.8,70.01,66.5,E,,,89.0,,69.0,8.5,E,,,,,,,,,80.11111,,80.875,,71.4,E
8,08_2,7,13,フクシマブリルハム,84.1,65.82,68.1,E,52.0,54.14286,89.16667,,69.0,,,,,,,,,,,79.25,D,70.55556,E,46.6,E
8,08_2,7,14,ハイドパーク,88.2,72.31,74.2,E,,,68.76471,E,69.0,,,,91.3,,,,,,,73.0,E,56.25,E,87.125,
8,08_2,7,15,アメリカンロマン,94.6,83.88,83.9,,,,83.3125,,69.0,114.0,A,,,,,,,,,126.11111,S,28.6,E,82.375,
8,08_2,7,16,ドメイン,90.8,76.78,76.8,D,,,81.76471,,69.0,,,,,,,,,,,76.5,D,83.72727,,72.90909,E
8,08_3,7,1,シャンデヴィーニュ,84.0,65.61,66.0,E,,,77.52941,D,69.0,66.25,E,,,,68.0,,E,,,80.0,,62.44444,E,38.5,E
8,08_3,7,2,ワイドバヴァール,88.2,72.3,70.1,E,,,74.47059,E,69.0,71.5,E,,55.0,E,68.5,,E,,,73.0,E,77.3,D,72.09091,E
8,08_3,7,3,ナムラハリス,84.3,66.04,62.7,E,,,81.76471,,69.0,30.0,E,,,,67.25,,E,,,75.66667,D,52.88889,E,62.66667,E
8,08_3,7,4,ハンザキ,88.5,72.87,72.6,E,,,68.70588,E,69.0,,,,73.2,E,68.0,,E,,,89.42857,,,,67.11111,E
8,08_3,7,5,ミリオンアップ,90.8,76.73,76.7,D,,,71.29412,E,69.0,,,,,,67.75,,E,,,62.22222,E,110.22222,A,79.88889,D
8,08_3,7,6,ガビーズデトワール,85.9,68.52,63.5,E,,,66.41176,E,69.0,25.0,E,61.667,64.55,E,68.0,,E,,,75.0,D,81.0,,61.1,E
8,08_3,7,7,テリオスリコ,86.5,69.49,64.8,E,,,61.35294,E,69.0,25.0,E,69.333,,E,68.0,,E,,,75.22222,D,77.81818,D,72.72727,E
8,08_3,7,8,シュネープリンセス,86.3,69.26,71.8,E,,,71.29412,E,69.0,,,,104.7,A,64.0,,E,,,61.55556,E,69.77778,E,62.1,E
8,08_3,7,9,タマモアマルフィ,86.1,68.97,71.4,E,52.0,38.75,73.0,E,69.0,,,,,,68.667,,E,,,126.0,S,64.7,E,59.66667,E
8,08_3,7,10,アイカンアズーラ,93.8,82.25,83.5,,,,72.82353,E,69.0,120.25,S,,86.2,,70.25,,E,,,79.0,D,64.22222,E,106.44444,A
8,08_3,7,11,スノーランス,88.0,72.03,71.4,E,,,74.11111,E,69.0,,,,67.0,E,67.75,,E,,,80.88889,,72.33333,E,68.75,E
8,08_3,7,12,マルモリキャスター,88.1,72.15,75.3,D,,,73.38889,E,69.0,,,,119.75,S,67.75,,E,,,47.4,E,73.09091,E,76.91667,D
8,08_4,7,1,ワイドグンサ,89.9,75.14,76.1,D,,,65.05882,E,69.0,,,,92.75,,,,,,,81.66667,,69.77778,E,78.33333,D
8,08_4,7,2,フリッシュ,88.8,73.39,72.4,E,,,69.125,E,69.0,77.5,D,,66.6,E,,,,,,74.11111,E,74.2,E,76.0,D
8,08_4,7,3,イザショウブ,89.7,74.81,74.0,E,,,103.58824,A,69.0,71.75,E,,,,,,,,,81.55556,,54.88889,E,63.2,E
8,08_4,7,4,ペプチドレオン,85.8,68.37,61.8,E,,,67.35294,E,69.0,4.5,E,74.333,59.867,E,,,,,,62.55556,E,79.33333,D,77.66667,D
8,08_4,7,5,レイナロハルンバ,85.2,67.45,67.4,E,,,91.35294,,69.0,,,,,,,,,,,70.0,E,55.75,E,51.14286,E
8,08_4,7,6,モズジェネラル,93.5,81.71,80.1,,,,80.8125,,69.0,78.0,D,,,,,,,,,54.0,E,113.0,A,85.75,
8,08_4,7,7,オウケンブラッド,87.9,71.86,72.0,E,,,73.0,E,69.0,,,,76.6,D,,,,,,68.0,E,68.5,E,77.0,D
8,08_4,7,8,サマーブリザード,87.6,71.27,69.9,E,,,65.11765,E,69.0,73.0,E,,60.9,E,,,,,,73.0,E,78.75,D,69.33333,E
8,08_4,7,9,ボトムレス,80.1,60.05,61.4,E,52.0,37.875,69.33333,E,69.0,,,,,,,,,,,62.375,E,59.875,E,69.85714,E
8,08_4,7,10,スカイプレリュード,85.2,67.44,64.4,E,,,80.64706,,69.0,29.0,E,,,,,,,,,70.7,E,79.22222,D,57.625,E
8,08_5,15,1,ルーチェコメット,91.7,78.38,77.8,D,81.7,72.25,84.5,,59.0,,,,,,,,,,,76.0,D,99.75,B,75.42857,D
8,08_5,15,2,ニホンピロジニー,85.2,67.42,65.0,E,81.7,75.0,78.66667,D,59.0,,,,,,,,,,,76.25,D,44.125,E,57.14286,E
8,08_5,15,3,クインテット,86.8,69.96,67.6,E,81.7,66.2,70.33333,E,59.0,,,,,,,,,,,59.5,E,83.0,,,
8,08_5,15,4,ミダレセツゲツカ,93.0,80.76,80.6,,81.7,87.6,81.66667,,59.0,,,,,,,,,,,97.71429,B,70.75,E,86.83333,
8,08_5,15,5,ハクサンリング,84.6,66.5,64.0,E,81.7,66.5,74.5,E,59.0,,,,,,,,,,,73.8,E,72.28571,E,37.66667,E
8,08_5,15,6,アウトリュコス,87.1,70.44,68.6,E,81.7,66.0,72.33333,E,59.0,,,,,,,,,,,69.125,E,73.55556,E,71.33333,E
8,08_5,15,7,リーベンスヴェルト,87.1,70.55,68.7,E,81.7,62.8,72.8,E,59.0,,,,,,,,,,,83.875,,64.33333,E,69.28571,E
8,08_5,15,8,テイクマイハート,85.1,67.32,64.9,E,81.7,68.2,77.0,D,59.0,,,,,,,,,,,74.0,E,58.0,E,53.28571,E
8,08_5,15,9,ヴィンテール,91.5,78.01,77.4,D,81.7,83.0,110.83333,A,59.0,,,,,,,,,,,78.5,D,62.22222,E,70.77778,E
8,08_5,15,10,ヒルノボローニャ,91.2,77.49,76.8,D,81.7,86.6,91.83333,,59.0,,,,,,,,,,,92.625,,64.77778,E,65.875,E
8,08_5,15,11,ナカラギ,84.0,65.64,63.0,E,81.7,69.25,88.33333,,59.0,,,,,,,,,,,70.0,E,52.83333,E,38.33333,E
8,08_5,15,12,イングラム,91.7,78.45,77.9,D,81.7,72.6,94.16667,,59.0,,,,,,,,,,,94.4,,61.125,E,86.14286,
8,08_5,15,13,ペイジャー,95.8,86.1,86.8,,81.7,84.6,116.66667,S,59.0,,,,,,,,,,,77.5,D,77.875,D,105.28571,A
8,08_5,15,14,ダイシンパルス,88.2,72.3,70.4,E,81.7,70.66667,93.2,,59.0,,,,,,,,,,,87.0,,,,42.2,E
8,08_5,15,15,アヴィオン,83.9,65.43,62.7,E,81.7,69.5,84.5,,59.0,,,,,,,,,,,65.0,E,36.0,E,62.28571,E
8,08_5,15,16,メメボス,92.0,78.84,78.4,D,81.7,78.75,91.83333,,59.0,,,,,,,,,,,76.0,D,65.42857,E,99.14286,B
8,08_5,15,17,グローリーバローズ,93.2,81.1,81.0,,81.7,64.4,81.66667,,59.0,,,,,,,,,,,74.0,E,103.5,A,103.375,A
8,08_5,15,18,アーミル,89.6,74.75,73.6,E,81.7,71.66667,80.57143,,59.0,,,,,,,,,,,76.22222,D,72.55556,E,81.5,
8,08_6,23,1,ダノンモンテローザ,88.1,72.14,72.1,E,,,69.6875,E,75.0,,,,,,,,,,,74.88889,E,77.4,D,63.7,E
8,08_6,23,2,ゴッドカインド,90.3,75.87,74.7,E,,,73.44444,E,75.0,76.0,D,,67.0,E,,,,,,79.55556,D,80.9,,71.0,E
8,08_6,23,3,チムニーパイプ,87.8,71.59,67.4,E,,,87.70588,,75.0,6.5,E,,80.9,,,,,,,79.55556,D,63.88889,E,78.0,D
8,08_6,23,4,ランドブレイブ,95.2,84.94,85.1,,,,87.72222,,75.0,122.5,S,67.333,,E,,,,,,76.0,D,74.4,E,93.0,
8,08_6,23,5,ロードヴァルカン,87.2,70.69,70.7,E,,,65.6875,E,75.0,,,,,,,,,,,72.77778,E,78.77778,D,61.2,E
8,08_6,23,6,サンマルノヴェル,88.9,73.52,74.5,E,,,70.29412,E,75.0,,,,83.95,,,,,,,57.88889,E,87.22222,,72.7,E
8,08_6,23,7,ヴィヴァシャス,86.7,69.8,73.5,E,,,74.61111,E,75.0,,,,109.0,A,,,,,,54.0,E,66.875,E,61.5,E
8,08_6,23,8,フェゲフォイア,88.8,73.39,73.4,E,,,66.0,E,75.0,,,,,,,,,,,54.44444,E,87.11111,,84.4,
8,08_6,23,9,ダノンカゼルタ,92.1,79.05,79.1,D,,,90.64706,,75.0,,,,,,,,,,,74.0,E,,,76.55556,D
8,08_6,23,10,キープライジング,89.6,74.71,79.2,D,,,77.93333,D,75.0,92.75,,,102.3,A,,,,,,60.22222,E,68.25,E,78.11111,D
8,08_6,23,11,エーティータキオン,82.5,63.37,68.1,E,,,80.4375,,75.0,114.5,A,56.667,,E,,,,,,71.22222,E,66.125,E,12.625,E
8,08_6,23,12,ワイルドブッター,94.0,82.65,82.6,,,,100.88235,A,75.0,,,,,,,,,,,82.0,,74.66667,E,80.7,
8,08_6,23,13,メイショウハッブル,96.9,88.35,88.3,,,,67.9375,E,75.0,,,,,,,,,,,65.33333,E,105.55556,A,127.9,S
8,08_6,23,14,ダディーズアイル,98.7,92.04,88.6,,,,84.77778,,75.0,63.5,E,,,,,,,,,69.77778,E,127.66667,S,110.63636,A
8,08_6,23,15,ウォーターエルピス,92.6,80.1,76.3,D,,,105.64706,A,75.0,30.333,E,,,,,,,,,61.66667,E,85.0,,100.0,A
8,08_6,23,16,リードプリンシパル,89.8,75.01,78.4,D,,,85.52941,,75.0,74.5,E,114.5,,A,,,,,,58.4,E,81.66667,,58.875,E
8,08_7,43,1,キタサンハナビラ,91.1,77.23,77.2,D,,,97.9375,B,66.5,,,,,,72.25,,E,,,71.66667,E,82.11111,,72.90909,E
8,08_7,43,2,ウィルサヴァイブ,88.1,72.11,71.8,E,,,84.8125,,66.5,76.0,D,,,,68.5,,E,,,61.57143,E,72.7,E,72.27273,E
8,08_7,43,3,モモンウールー,84.8,66.8,63.6,E,,,75.6875,D,66.5,9.0,E,,,,70.0,,E,,,77.66667,D,,,82.5,
8,08_7,43,4,スターリングアップ,91.8,78.64,77.5,D,,,83.53333,,66.5,78.0,D,,,,62.25,,E,,,92.625,,84.0,,75.25,D
8,08_7,43,5,タガノアビー,93.7,82.1,84.7,,,,101.0,A,66.5,151.0,SS,,,,73.0,,E,,,38.4,E,87.625,,75.4,D
8,08_7,43,6,オデット,86.3,69.15,69.4,E,,,85.1875,,66.5,79.25,D,,,,73.0,,E,,,61.33333,E,74.5,E,45.88889,E
8,08_7,43,7,ジェモロジー,93.3,81.29,81.5,,,,92.8125,,66.5,115.5,S,,,,70.0,,E,,,75.33333,D,83.0,,67.45455,E
8,08_7,43,8,テリオスサラ,89.3,74.16,73.6,E,,,88.17647,,66.5,77.5,D,,,,64.5,,E,,,58.83333,E,91.11111,,68.5,E
8,08_7,43,9,レイピカケ,84.7,66.71,67.2,E,,,81.75,,66.5,77.0,D,,,,62.25,,E,,,72.66667,E,57.6,E,52.5,E
8,08_7,43,10,ヨヒーン,93.1,80.99,79.1,D,,,98.29412,B,66.5,70.75,E,,,,77.5,,D,,,86.6,,73.66667,E,80.53846,
8,08_8,43,1,サトノシュトラーセ,81.4,61.86,59.9,E,,,66.6,E,66.5,,,,33.75,E,,,,,,67.0,E,79.55556,D,46.0,E
8,08_8,43,2,マッスルバック,84.6,66.53,66.4,E,,,67.9375,E,66.5,,,,64.5,E,,,,,,74.0,E,91.375,,33.85714,E
8,08_8,43,3,メイショウヤシマ,91.9,78.72,78.7,D,,,71.46667,E,66.5,,,,,,,,,,,90.0,,70.625,E,95.0,
8,08_8,43,4,ドゥラエテルノ,92.6,80.06,77.9,D,,,66.0625,E,66.5,,,,68.15,E,,,,,,73.0,E,88.44444,,105.44444,A
8,08_8,43,5,ダブルジャッジ,83.5,64.83,60.5,E,,,89.125,,66.5,25.0,E,,,,,,,,,72.0,E,77.33333,D,33.0,E
8,08_8,43,6,ヒデノレインボー,91.7,78.35,77.3,D,,,74.0,E,66.5,,,,74.4,E,,,,,,93.11111,,72.5,E,83.0,
8,08_8,43,7,スーパージョック,87.4,70.95,71.7,E,,,66.3125,E,66.5,,,,84.7,,,,,,,64.875,E,73.88889,E,74.09091,E
8,08_8,43,8,サムシャイン,91.8,78.49,71.7,E,,,92.8125,,66.5,6.667,E,,74.4,E,,,,,,73.0,E,94.75,,94.0,
8,08_8,43,9,ショウサンジョージ,86.4,69.45,70.9,E,,,71.375,E,66.5,,,,90.05,,,,,,,54.0,E,68.375,E,75.22222,D
8,08_8,43,10,パーサヴィアランス,91.8,78.56,78.6,D,,,98.05882,B,66.5,,,,,,,,,,,73.0,E,77.0,D,78.25,D
8,08_9,23,1,アンディムジーク,87.3,70.91,66.7,E,,,86.375,,75.0,8.5,E,,,,73.75,,E,,,69.0,E,80.55556,,74.0,E
8,08_9,23,2,タイムレスキス,94.0,82.56,82.4,,,,98.5,B,75.0,94.75,,,,,72.25,,E,,,70.0,E,90.33333,,76.1,D
8,08_9,23,3,スマートプリエール,89.1,73.75,69.6,E,,,114.6,A,75.0,30.0,E,,,,67.25,,E,,,72.11111,E,67.6,E,60.91667,E
8,08_9,23,4,ベルサンローラン,87.6,71.29,67.3,E,,,91.25,,75.0,11.0,E,,,,72.25,,E,,,77.11111,D,65.6,E,78.54545,D
8,08_9,23,5,グレースジェンヌ,92.5,79.76,78.6,D,,,88.9375,,75.0,65.75,E,,,,72.5,,E,,,78.11111,D,82.0,,88.16667,
8,08_9,23,6,グランドオーパス,88.4,72.72,65.9,E,,,72.625,E,75.0,10.0,E,,,,77.0,,D,,,90.55556,,,,70.09091,E
8,08_9,23,7,ジャストビート,81.3,61.72,60.4,E,,,79.88235,D,75.0,8.5,E,,,,67.75,,E,,,82.0,,71.0,E,39.0,E
8,08_9,23,8,ジーティーメティオ,88.2,72.29,68.4,E,,,88.0,,75.0,30.0,E,,,,67.25,,E,,,76.0,D,73.7,E,68.81818,E
8,08_9,23,9,ソルパッサーレ,90.2,75.79,75.1,D,,,82.0,,75.0,65.0,E,,,,65.0,,E,,,88.3,,65.72727,E,84.69231,
8,08_10,67,1,アスクビギンアゲン,93.1,81.0,81.0,,,,96.5625,B,83.5,,,,,,,72.571,E,,,75.11111,D,74.5,E,83.72727,
8,08_10,67,2,モジャーリオ,89.7,74.81,75.2,D,,,79.25,D,83.5,64.75,E,,,,,76.429,D,,,66.22222,E,81.88889,,74.09091,E
8,08_10,67,3,アニトラ,86.6,69.77,67.8,E,,,102.625,A,83.5,29.0,E,,,,,73.286,E,,,72.77778,E,52.44444,E,61.25,E
8,08_10,67,4,コスモエスパーダ,89.3,74.1,72.5,E,,,123.42857,S,83.5,31.667,E,,,,,76.833,D,,,60.0,E,72.25,E,59.66667,E
8,08_10,67,5,トラペジスト,104.5,105.19,102.2,A,,,97.46667,B,83.5,86.0,,,,,,75.857,D,,,72.0,E,86.66667,,214.0,SS
8,08_10,67,6,コト,89.9,75.18,76.9,D,,,68.11765,E,83.5,77.75,D,84.333,,,,74.286,E,,,87.44444,,92.3,,47.72727,E
8,08_10,67,7,サクセスアイ,98.2,91.01,90.3,,,,100.9375,A,83.5,90.25,,,,,,76.0,D,,,92.33333,,87.6,,101.18182,A
8,08_10,67,8,ラーンザロープス,93.2,81.09,81.1,,,,95.11765,D,83.5,,,,,,,77.714,D,,,87.33333,,73.8,E,69.08333,E
8,08_10,67,9,ケーブパール,94.8,84.12,84.2,,,,109.93333,A,83.5,86.5,,,,,,74.571,E,,,86.625,,65.4,E,82.66667,
8,08_10,67,10,ディープリッチ,90.5,76.33,74.3,E,,,100.33333,A,83.5,30.333,E,,,,,75.571,D,,,77.66667,D,70.625,E,82.2,
8,08_10,67,11,チューラワンサ,91.1,77.34,74.5,E,,,75.6875,D,83.5,31.0,E,,,,,79.143,D,,,72.375,E,83.3,,96.27273,B
8,08_10,67,12,キャプテンシー,85.6,68.15,66.8,E,,,73.23529,E,83.5,8.5,E,,,,,75.571,D,,,75.66667,D,72.45455,E,78.5,D
8,08_10,67,13,グランデサラス,91.3,77.59,77.2,D,,,91.625,,83.5,58.0,E,,,,,73.571,E,,,71.77778,E,,,84.45455,
8,08_10,67,14,ウインスノーライト,93.1,80.87,80.9,,,,111.75,A,83.5,77.0,D,,,,,74.571,E,,,99.44444,B,45.88889,E,74.4,E
8,08_10,67,15,タガノシャーンス,85.8,68.49,67.7,E,,,79.41176,D,83.5,31.667,E,,,,,77.429,D,,,73.88889,E,50.8,E,77.0,D
8,08_10,67,16,キタサンダムール,94.0,82.67,82.0,,,,123.0,S,83.5,66.0,E,,,,,75.857,D,,,75.33333,D,66.18182,E,83.83333,
8,08_10,67,17,ララマセラシオン,94.7,83.95,84.0,,,,102.66667,A,83.5,,,,,,,83.143,,,,93.0,,72.11111,E,69.3,E
8,08_10,67,18,ブリュットミレジメ,92.4,79.64,79.6,D,,,98.66667,B,83.5,,,,,,,74.143,E,,,73.85714,E,79.0,D,68.69231,E
8,08_11,179,1,ルシュヴァルドール,87.1,70.5,63.9,E,,,84.14286,,68.0,4.0,E,64.333,,E,,,,37.07143,E,81.375,,89.14286,,83.11111,
8,08_11,179,2,サイモンザナドゥ,91.3,77.61,79.6,D,,,76.625,D,68.0,127.667,S,,,,,,,37.64286,E,73.625,E,79.75,D,94.2,
8,08_11,179,3,マーブルロック,86.2,69.03,64.6,E,,,93.23077,,68.0,8.5,E,,,,,,,33.4,E,96.25,B,68.625,E,84.4,
8,08_11,179,4,テーオードレフォン,79.9,59.69,57.5,E,,,82.2,,68.0,8.333,E,,,,,,,37.26667,E,79.75,D,56.25,E,70.5,E
8,08_11,179,5,ハナウマビーチ,85.9,68.66,70.1,E,,,86.53333,,68.0,73.0,E,,80.9,,,,,39.46667,E,73.0,E,73.14286,E,67.125,E
8,08_11,179,6,クラウンプライド,83.6,65.01,65.0,E,,,75.21429,D,68.0,,,,,,,,,40.0,E,73.14286,E,,,68.71429,E
8,08_11,179,7,テーオーパスワード,91.3,77.73,76.9,D,,,86.0,,68.0,80.0,,,,,,,,32.30769,E,69.25,E,120.11111,S,82.7,
8,08_11,179,8,マリオロード,85.8,68.37,65.6,E,,,89.64286,,68.0,7.0,E,87.333,,,,,,32.35714,E,80.25,,74.5,E,86.11111,
8,08_11,179,9,ブライアンセンス,87.7,71.56,71.8,E,,,95.61538,D,68.0,83.0,,,,,,,,31.0,E,73.75,E,80.57143,,70.44444,E
8,08_11,179,10,ジェイパームス,91.7,78.37,77.2,D,,,104.17647,A,68.0,73.5,E,,,,,,,40.0,E,69.375,E,89.0,,96.0,B
8,08_11,179,11,ペイシャエス,86.9,70.17,69.8,E,,,76.70588,D,68.0,66.5,E,,,,,,,36.15385,E,77.5,D,67.57143,E,96.11111,B
8,08_11,179,12,シゲルショウグン,90.8,76.79,78.5,D,,,82.0,,68.0,130.5,S,,,,,,,34.35714,E,69.25,E,89.66667,,75.77778,D
8,08_11,179,13,ロードクロンヌ,93.9,82.51,87.0,,,,82.8125,,68.0,154.5,SS,96.5,,B,,,,41.0,E,81.75,,97.5,B,73.625,E
8,08_11,179,14,ハピ,87.6,71.28,64.7,E,,,77.73333,D,68.0,3.5,E,68.0,,E,,,,44.64286,E,84.75,,89.88889,,81.11111,
8,08_11,179,15,セラフィックコール,85.9,68.6,68.4,E,,,85.28571,,68.0,65.25,E,,,,,,,31.64286,E,79.25,D,69.125,E,80.11111,
8,08_11,179,16,サンデーファンデー,92.7,80.23,79.2,D,,,91.875,,68.0,82.25,,,,,,,,38.1875,E,92.22222,,108.75,A,72.83333,E
8,08_12,23,1,アスクヴォルテージ,95.1,84.83,78.2,D,,,108.25,A,75.0,30.0,E,,,,,,,,,86.625,,80.625,,88.66667,
8,08_12,23,2,ホウオウトランプ,85.2,67.47,72.4,E,43.0,,71.92308,E,75.0,,,,,,,,,,,72.11111,E,68.5,E,74.27273,E
8,08_12,23,3,タンテドヴィーヴル,88.4,72.57,69.3,E,,,94.125,,75.0,31.0,E,,,,,,,,,71.0,E,76.44444,D,68.3,E
8,08_12,23,4,クラウディアイ,92.7,80.18,81.7,,,,85.26667,,75.0,117.25,S,,,,,,,,,74.0,E,70.125,E,68.33333,E
8,08_12,23,5,アレンテージョ,94.3,83.28,84.5,,,,92.2,,75.0,121.75,S,,,,,,,,,63.77778,E,88.875,,65.375,E
8,08_12,23,6,ベイリークロア,93.1,80.91,80.5,,,,104.0,A,75.0,87.0,,,,,,,,,,70.22222,E,,,66.4,E
8,08_12,23,7,スイッチビスケット,89.3,74.23,69.3,E,,,95.8,D,75.0,29.0,E,66.5,,E,,,,,,89.77778,,71.125,E,57.625,E
8,08_12,23,8,リドルトリガー,92.1,79.08,79.2,D,,,78.3125,D,75.0,88.5,,,,,,,,,,61.16667,E,88.42857,,83.5,
8,08_12,23,9,ハギノピアチェーレ,94.0,82.56,82.6,,,,77.0,D,75.0,,,,,,,,,,,86.3,,83.5,,91.0,
