場所,レース,クラス,馬番,馬名,MS_index,MS_index_value,総合係数,総合判定,基準値,未勝利,コース,(判定),O_Month,O_Level,(判定),O_Trouble,O_Bias,(複合判定),S_Female,S_Handi,(複合判定),重賞,(判定),血統,(判定),騎手,(判定),調教師,(判定),総合係数
10,10_12,23,14,ウォーターパラディ,20.55,77.04,0.902,D,84.0,1.0,1.06832,B,1.019,0.784,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.05708,B,1.01605,,0.902
10,10_12,23,15,ジーティーアメリカ,5.92,22.21,0.279,E,84.0,1.0,0.4383,E,1.019,0.743,E,0.928,1.0,D,1.0,1.0,,1.0,,1.0,,0.90707,D,0.94674,D,0.279
6,06_1,7,1,シセイヒナタ,5.88,30.29,0.455,E,52.0,0.45769,1.06316,B,1.013,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.01109,,0.92962,D,1.27989,SS,0.455
6,06_1,7,2,アドミ,0.91,4.7,0.051,E,76.0,1.0,1.23264,S,1.013,0.036,E,1.0,1.0,,1.134,1.0,A,1.0,,1.0,,0.99287,,1.2257,S,0.051
6,06_1,7,3,ビアーレ,14.53,74.9,0.935,D,66.0,1.0,1.08089,B,1.013,0.84,E,1.0,1.0,,0.986,1.0,,1.0,,1.0,,1.03129,,1.21396,S,0.935
6,06_1,7,4,ジョイアミーア,7.81,40.27,0.499,E,75.0,1.0,1.22133,S,1.013,0.785,E,0.475,1.0,E,0.988,1.0,,1.0,,0.95556,D,1.1461,A,1.07613,B,0.499
6,06_1,7,5,スカット,3.36,17.32,0.513,E,68.0,1.0,1.16816,S,1.013,0.4,E,1.0,0.97,,1.045,1.0,D,1.0,,1.0,,1.06904,B,0.49698,E,0.513
6,06_1,7,6,アイアンブランド,3.13,16.12,0.788,E,87.0,1.0,1.1808,S,1.013,0.688,E,1.0,1.0,,0.92,1.0,D,1.0,,0.98487,,1.05745,B,0.23493,E,0.788
6,06_1,7,7,イヌボウノキラメキ,12.18,62.78,0.668,E,63.0,1.0,1.03959,,1.013,0.666,E,0.948,1.0,D,0.92,1.0,D,1.0,,1.10076,A,0.99204,,1.4931,SS,0.668
6,06_1,7,8,ワンダーバリエンス,0.69,3.58,0.148,E,31.0,1.0,0.44554,E,1.013,0.684,E,1.0,1.0,,0.951,1.0,D,1.0,,1.0,,0.5042,E,0.78062,E,0.148
6,06_1,7,9,ローズオブジャパン,6.24,32.19,0.995,,70.0,1.0,0.99949,,1.013,0.824,E,1.0,1.0,,0.979,1.0,,1.0,,1.10339,A,1.10446,A,0.46173,E,0.995
6,06_1,7,10,オニノウタゲ,0.68,3.51,0.053,E,58.0,1.0,1.06426,B,1.013,0.104,E,1.0,1.0,,0.986,1.0,,1.0,,1.0,,0.47542,E,1.15252,A,0.053
6,06_1,7,11,トコシエノヒトミ,0.25,1.3,0.019,E,73.0,1.0,1.12439,A,1.013,0.036,E,0.992,1.0,,1.045,1.0,D,1.0,,1.0,,0.44501,E,0.94353,D,0.019
6,06_1,7,12,ジュニアスウィート,0.63,3.27,0.042,E,67.0,1.0,1.16421,S,1.013,0.036,E,1.0,0.896,D,0.988,1.0,,1.0,,1.0904,B,1.02419,,1.16681,S,0.042
6,06_1,7,13,マジョリカ,0.0,0.02,0.015,E,1.0,1.0,0.47368,E,1.013,0.036,E,1.0,0.852,E,0.912,1.0,D,1.0,,1.06504,B,1.08255,B,1.15647,A,0.015
6,06_1,7,14,タヤスロレンヌ,16.46,84.87,0.991,,66.0,1.0,1.14751,A,1.013,0.757,E,1.0,1.0,,0.988,1.0,,1.0,,1.0,,1.14025,A,1.29657,SS,0.991
6,06_1,7,15,マイニオサラスタス,1.01,5.2,0.231,E,52.0,1.0,1.13692,A,1.013,1.0,,1.0,0.867,E,0.961,1.0,,1.0,,1.03074,,0.23388,E,0.43215,E,0.231
6,06_1,7,16,ムーンブランシュ,26.23,135.23,1.752,SS,81.0,1.0,1.19795,S,1.013,1.0,,1.061,1.0,B,1.088,1.0,B,1.0,,1.26137,SS,0.99171,,0.95201,D,1.752
6,06_2,7,1,ビップマリク,2.33,14.83,0.515,E,60.0,1.0,1.19703,S,1.013,0.409,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.03876,,0.48001,E,0.515
6,06_2,7,2,シデンイッセン,14.84,94.42,1.187,S,69.0,1.0,1.13094,A,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.02848,,1.0074,,1.15277,A,1.187
6,06_2,7,3,アイデアユー,17.56,111.76,1.493,SS,71.0,1.0,1.15821,A,1.013,1.0,,1.0,1.074,B,1.0,1.0,,1.0,,1.14427,A,1.03514,,1.0545,B,1.493
6,06_2,7,4,スノースコール,13.91,88.53,0.91,D,69.0,1.0,1.05946,B,1.013,0.852,E,1.0,1.032,,1.0,1.0,,1.0,,1.0,,0.96409,,1.4095,SS,0.91
6,06_2,7,5,クラージュスター,8.92,56.74,0.974,,53.0,1.0,1.16253,S,1.013,0.833,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.9927,,1.09968,B,0.974
6,06_2,7,6,ハルノアメ,1.14,7.27,0.228,E,69.0,1.0,1.19199,S,1.013,0.838,E,1.0,1.0,,1.0,1.0,,1.0,,1.0081,,0.22306,E,0.46328,E,0.228
6,06_2,7,7,クアッドフォルツァ,1.72,10.92,0.16,E,61.0,1.0,0.95201,D,1.013,0.649,E,1.0,0.932,D,1.0,1.0,,1.0,,1.0,,0.27424,E,1.11848,A,0.16
6,06_2,7,8,コンヴァーンクル,11.45,72.89,1.299,SS,50.0,1.0,1.08281,B,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.09219,B,1.08441,B,1.12206,A,1.299
6,06_2,7,9,ハロングロットル,0.15,0.97,0.143,E,64.0,1.0,1.25518,SS,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.11251,E,0.1064,E,0.143
6,06_2,7,10,ハイランダー,4.47,28.45,0.4,E,52.0,1.0,0.99812,,1.013,0.643,E,1.0,1.0,,1.0,1.0,,1.0,,1.23514,S,0.49796,E,1.36726,SS,0.4
6,06_2,7,11,クリュメノス,1.51,9.64,0.202,E,48.0,1.0,0.96651,,1.013,0.196,E,1.0,1.0,,1.0,1.0,,1.0,,1.08339,B,0.96999,,0.99411,,0.202
6,06_2,7,12,ニシノモリミチ,4.4,28.01,0.438,E,70.4,1.0,1.13664,A,1.013,0.396,E,1.0,0.911,D,1.0,1.0,,1.0,,1.0,,1.05333,B,0.90928,D,0.438
6,06_2,7,13,イントゥゴールデン,0.5,3.21,0.297,E,21.0,1.0,0.44514,E,1.013,0.621,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.06019,B,0.51451,E,0.297
6,06_2,7,14,コパノエイダン,3.16,20.13,1.177,S,68.2,1.0,1.14183,A,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.00524,,1.01247,,0.25053,E,1.177
6,06_2,7,15,ハリウッドグラム,9.78,62.26,0.956,D,60.0,1.0,1.00691,,1.013,0.756,E,1.0,1.0,,1.0,1.0,,1.0,,1.07155,B,1.15704,A,1.08508,B,0.956
6,06_2,7,16,ビックリパラダイス,4.15,26.4,0.39,E,58.0,1.0,0.99641,,1.013,1.0,,0.906,1.0,D,1.0,1.0,,1.0,,0.9853,,0.43306,E,1.16711,S,0.39
6,06_3,15,1,ハクサンマンゲツ,0.42,5.53,0.143,E,79.2,1.02591,1.12329,A,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.03494,,0.1214,E,0.48943,E,0.143
6,06_3,15,2,トウカイレオ,3.29,42.78,1.128,A,79.2,1.01042,1.13084,A,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.95556,D,1.04927,D,0.47838,E,1.128
6,06_3,15,3,ショービット,5.93,77.2,1.093,B,79.2,1.0551,1.00322,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.04853,D,0.89101,D,1.093
6,06_3,15,4,ミヤザキムスメ,3.87,50.34,0.556,E,79.2,1.11562,1.02944,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.49131,E,1.14279,A,0.556
6,06_3,15,5,ピグマリオン,7.83,101.92,1.16,S,79.2,1.09041,1.0404,D,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.98691,,1.05221,B,1.10828,A,1.16
6,06_3,15,6,ターフクリスタル,4.26,55.49,1.254,SS,79.2,1.07863,1.04528,D,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.12932,A,0.55831,E,1.254
6,06_3,15,7,ペルシアーノ,7.91,102.96,1.21,S,79.2,1.05998,1.02142,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.13431,A,1.07394,B,1.21
6,06_3,15,8,コリアンダーアイ,0.04,0.48,0.024,E,79.2,0.44168,1.02916,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.47697,E,0.1127,E,0.25175,E,0.024
6,06_3,15,9,ベラケンタウロス,6.9,89.76,1.08,B,79.2,1.07069,1.04456,D,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.98051,,1.04855,D,1.08
6,06_3,15,10,デルマアソ,3.03,39.37,0.436,E,79.2,0.46843,1.01469,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.00381,,0.92813,D,1.13877,A,0.436
6,06_3,15,11,マサノピンクレディ,9.27,120.65,1.654,SS,79.2,1.20716,1.00706,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.25477,SS,1.10067,A,0.92052,D,1.654
6,06_3,15,12,サマーゲール,14.07,183.08,1.965,SS,79.2,1.23241,1.1102,A,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.25098,SS,1.16533,S,1.17581,S,1.965
6,06_3,15,13,シーシェル,3.06,39.84,1.191,S,79.2,1.08613,1.06444,B,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.04608,D,0.42203,E,1.191
6,06_3,15,14,リトルコリンズ,9.3,120.99,1.165,S,79.2,1.04929,1.1234,A,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.00312,,1.31075,SS,1.165
6,06_3,15,15,エビスディアーナ,9.76,127.07,1.326,SS,79.2,1.10777,0.99992,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.05631,B,1.1506,A,1.20913,S,1.326
6,06_3,15,16,ミクロスギガース,11.07,144.01,1.453,SS,79.2,1.16912,0.9608,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.26362,SS,1.0389,,1.251,SS,1.453
6,06_4,7,1,クリムゾンリーフ,9.31,56.2,0.83,E,62.0,1.0,1.0697,B,1.013,0.782,E,1.0,0.931,D,1.0,1.0,,1.0,,1.0,,1.05263,B,1.09184,B,0.83
6,06_4,7,2,サンタピア,1.39,8.39,0.35,E,47.0,1.0,1.05461,B,1.013,0.749,E,1.0,0.861,E,1.0,1.0,,1.0,,1.0,,0.5082,E,0.50941,E,0.35
6,06_4,7,3,テイクオンミー,4.45,26.88,0.697,E,79.8,1.0,0.99569,,1.013,0.832,E,1.0,0.996,,1.0,1.0,,1.0,,0.95631,D,0.87228,D,0.48311,E,0.697
6,06_4,7,4,ジオストラテジー,7.13,43.07,0.829,E,52.0,1.0,1.0442,D,1.013,0.76,E,1.0,0.916,D,1.0,1.0,,1.0,,1.08639,B,1.03622,,0.99867,,0.829
6,06_4,7,5,キョウエイアート,2.77,16.74,0.482,E,32.0,1.0,0.49831,E,1.013,1.0,,0.925,0.932,E,1.0,1.0,,1.0,,1.02115,,1.0839,B,1.08597,B,0.482
6,06_4,7,6,イベリスアマラ,0.45,2.7,0.206,E,52.0,1.0,1.02512,,1.013,0.613,E,0.893,1.0,D,1.0,1.0,,1.0,,0.95476,D,0.37933,E,0.25272,E,0.206
6,06_4,7,7,レディトゥランブル,8.25,49.78,0.938,D,50.0,1.0,1.10816,A,1.013,0.841,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.99347,,1.06085,B,0.938
6,06_4,7,8,カシマライフウ,2.67,16.1,0.449,E,71.0,1.0,1.05694,B,1.013,0.795,E,1.0,1.0,,1.0,1.0,,1.0,,0.47608,E,1.10803,A,0.50474,E,0.449
6,06_4,7,9,モウレツ,0.08,0.47,0.057,E,35.0,1.0,1.09272,B,1.013,1.0,,1.0,0.846,E,1.0,1.0,,1.0,,0.56091,E,0.10885,E,0.23476,E,0.057
6,06_4,7,10,ウインビギニング,8.76,52.9,1.359,SS,83.0,1.0,1.04623,D,1.013,1.092,B,1.0,1.074,B,1.0,1.0,,1.0,,1.06174,B,1.02965,,0.46897,E,1.359
6,06_4,7,11,ファイアリービート,13.74,82.95,0.975,,81.0,1.0,0.9866,,1.013,0.825,E,0.957,1.0,D,1.0,1.0,,1.0,,1.12643,A,1.09646,B,1.05086,B,0.975
6,06_4,7,12,サクセスゴールド,19.43,117.29,1.572,SS,66.0,1.0,1.21565,S,1.013,1.0,,0.993,1.02,,1.0,1.0,,1.0,,1.0,,1.2604,SS,1.13044,A,1.572
6,06_4,7,13,コウソクルリアン,8.06,48.65,0.921,D,55.0,1.0,0.9965,,1.013,0.715,E,1.0,0.998,,1.0,1.0,,1.0,,1.21427,S,1.05245,B,0.96077,,0.921
6,06_4,7,14,エマープ,2.32,14.01,0.977,,71.0,1.0,1.0012,,1.013,0.756,E,1.0,1.0,,1.0,1.0,,1.0,,1.1412,A,1.11695,A,0.20186,E,0.977
6,06_4,7,15,コイオステソーロ,11.19,67.55,0.958,D,70.0,1.0,1.13706,A,1.013,0.778,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.06909,B,1.00734,,0.958
6,06_5,7,1,ベストブラザーズ,6.75,29.97,0.878,D,65.0,1.0,1.16825,S,1.013,0.754,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.98388,,0.52488,E,0.878
6,06_5,7,2,ウィロークリーク,20.9,92.74,1.124,A,80.0,1.0,1.30604,SS,1.013,0.85,E,1.0,1.0,,1.0,1.0,,1.0,,1.0102,,0.98936,,1.03157,,1.124
6,06_5,7,3,ゾネブルーム,3.44,15.25,0.506,E,65.0,1.0,0.97177,,1.013,0.649,E,0.892,0.928,E,1.0,1.0,,1.0,,1.0,,0.95747,D,0.46313,E,0.506
6,06_5,7,4,マイネルヴェーゼン,3.32,14.75,0.466,E,64.0,1.0,1.08098,B,1.013,0.827,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.51499,E,0.49401,E,0.466
6,06_5,7,5,ウェイクフィールド,1.69,7.5,0.133,E,62.0,1.0,1.03605,,1.013,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.06074,B,1.15093,A,0.90951,D,0.133
6,06_5,7,6,ラヴィニアパーク,0.27,1.2,0.025,E,53.0,1.0,0.4562,E,1.013,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.04829,D,0.49618,E,0.91036,D,0.025
6,06_5,7,7,キンググローリー,7.38,32.74,1.022,,77.0,1.0,1.16287,S,1.013,0.854,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.01631,,0.41582,E,1.022
6,06_5,7,8,モデレートゲイル,4.23,18.76,0.219,E,74.0,1.0,1.05291,B,1.013,0.811,E,1.0,1.0,,1.0,1.0,,1.0,,1.10787,A,0.2286,E,1.15666,A,0.219
6,06_5,7,9,ノーブルスアーク,3.7,16.42,1.205,S,50.0,1.0,1.0554,B,1.013,0.808,E,1.0,1.0,,1.0,1.0,,1.0,,1.02899,,1.35522,SS,0.27254,E,1.205
6,06_5,7,10,フォーチュンローズ,11.26,49.95,0.566,E,74.0,1.0,0.49358,E,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.05677,B,1.07029,B,1.19355,S,0.566
6,06_5,7,11,スチールナイト,6.1,27.08,0.809,E,66.0,1.0,0.9872,,1.013,0.756,E,1.0,1.0,,1.0,1.0,,1.0,,1.20629,S,0.88653,D,0.5078,E,0.809
6,06_5,7,12,トーセンマジェスタ,0.56,2.5,0.04,E,60.0,1.0,1.07959,B,1.013,0.756,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.04812,E,1.04778,D,0.04
6,06_5,7,13,エクラドット,0.18,0.79,0.044,E,34.0,1.0,1.14341,A,1.013,0.202,E,1.0,1.0,,1.0,1.0,,1.0,,0.45332,E,0.4105,E,0.53425,E,0.044
6,06_5,7,14,ロイヤルヤマト,0.08,0.35,0.006,E,46.0,1.0,1.15575,A,1.013,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.05284,E,1.19559,S,0.006
6,06_5,7,15,ファインブライト,9.13,40.53,1.15,A,70.0,1.0,1.11168,A,1.013,0.854,E,1.0,1.0,,1.0,1.0,,1.0,,1.17333,S,1.01951,,0.50318,E,1.15
6,06_5,7,16,レッドリアライズ,2.14,9.5,0.179,E,63.0,1.0,1.07086,B,1.013,0.754,E,1.0,1.0,,1.0,1.0,,1.0,,0.97444,,0.22419,E,0.84367,E,0.179
6,06_5,7,17,ミッキーファルコン,10.06,44.63,0.536,E,67.0,1.0,0.50727,E,1.013,1.18,S,1.0,1.0,,1.0,1.0,,1.0,,1.05222,B,0.83981,E,1.24367,S,0.536
6,06_5,7,18,ベルトラッキ,8.82,39.13,0.622,E,62.0,1.0,1.16795,S,1.013,0.901,D,1.0,1.0,,1.0,1.0,,1.0,,0.5111,E,1.14079,A,1.01555,,0.622
6,06_6,23,1,ニャンタロウ,9.57,88.8,1.04,,79.0,1.0,1.09162,B,1.019,0.834,E,1.0,1.0,,1.0,1.0,,1.0,,1.05643,B,1.06111,B,1.08088,B,1.04
6,06_6,23,2,ロンギングフォユー,4.88,45.33,1.014,,100.0,1.0,1.12617,A,1.019,0.853,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.03575,,0.4471,E,1.014
6,06_6,23,3,ラフレードピエル,8.23,76.39,0.922,D,72.0,1.0,0.98388,,1.019,1.0,,1.0,0.88,D,1.0,1.0,,1.0,,1.0,,1.04464,D,1.15121,A,0.922
6,06_6,23,4,ガンダ,12.95,120.16,1.323,SS,75.0,1.0,1.1957,S,1.019,0.992,,1.0,1.0,,1.0,1.0,,1.0,,1.09425,B,1.00045,,1.21101,S,1.323
6,06_6,23,5,ケントン,8.27,76.77,0.879,D,79.0,1.0,1.03504,,1.019,1.0,,1.0,0.769,E,1.0,1.0,,1.0,,0.99053,,1.09421,B,1.10541,A,0.879
6,06_6,23,6,ショウナンパトス,13.26,123.06,1.141,A,89.0,1.0,1.23559,S,1.019,0.813,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.11514,A,1.21182,S,1.141
6,06_6,23,7,タイセツナヒ,3.6,33.43,1.103,A,64.0,1.0,1.14974,A,1.019,0.786,E,1.034,1.0,,1.0,1.0,,1.0,,1.09192,B,1.06098,B,0.47381,E,1.103
6,06_6,23,8,アジアントレジャー,0.72,6.69,0.46,E,61.0,1.0,1.0466,D,1.019,1.0,,1.0,0.87,D,1.0,1.0,,1.0,,1.11842,A,0.44351,E,0.23834,E,0.46
6,06_6,23,9,リヒトミューレ,5.32,49.35,0.521,E,85.0,1.0,0.50722,E,1.019,1.0,,1.0,0.911,D,1.0,1.0,,1.0,,1.0,,1.10657,A,1.11457,A,0.521
6,06_6,23,10,ユアフェリシティ,5.84,54.16,0.558,E,89.0,1.0,1.18622,S,1.019,0.959,D,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.48132,E,1.09015,B,0.558
6,06_6,23,11,クラウトロック,13.49,125.18,1.068,B,92.0,1.0,1.09578,B,1.019,0.939,D,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.01874,,1.27367,SS,1.068
6,06_6,23,12,アースインハマー,13.67,126.88,1.293,SS,74.0,1.0,1.3123,SS,1.019,0.924,D,0.986,1.0,,1.0,1.0,,1.0,,1.07463,B,0.98736,,1.32679,SS,1.293
6,06_6,23,13,セントゴーデンス,0.2,1.81,0.053,E,80.0,1.0,1.27431,SS,1.019,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,1.08144,B,1.05527,B,0.4268,E,0.053
6,06_7,23,1,ホウオウゴールド,11.66,97.85,1.136,A,82.0,1.0,1.18403,S,1.019,0.816,E,1.0,1.0,,1.0,1.0,,1.0,,1.15144,A,1.00237,,1.04976,D,1.136
6,06_7,23,2,ハーモニーソング,5.64,47.36,0.702,E,65.0,1.0,0.88723,D,1.019,0.705,E,1.0,1.0,,1.0,1.0,,1.0,,1.03323,,1.06583,B,1.03778,,0.702
6,06_7,23,3,ブリッツアロング,2.22,18.6,0.83,E,55.0,1.0,0.95962,D,1.019,0.741,E,1.0,1.0,,1.0,1.0,,1.0,,1.11723,A,1.02499,,0.40779,E,0.83
6,06_7,23,4,クインズポラリス,5.9,49.53,0.659,E,77.0,1.0,0.90286,D,1.019,0.666,E,0.955,1.0,D,1.0,1.0,,1.0,,1.07004,B,1.05319,B,0.97577,,0.659
6,06_7,23,5,カーヌスティ,11.42,95.85,0.955,D,82.2,1.0,0.93088,D,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.06411,B,0.94619,D,1.22154,S,0.955
6,06_7,23,6,ヴォラーレ,2.6,21.81,1.136,A,82.2,1.0,0.95977,D,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.16104,S,0.23383,E,1.136
6,06_7,23,7,ショーモッシュ,6.92,58.02,0.78,E,77.0,1.0,0.97696,,1.019,0.761,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.02914,,0.96658,,0.78
6,06_7,23,8,ホーリーブライト,2.39,20.05,0.247,E,87.0,1.0,1.05433,B,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.98232,,0.23385,E,0.93362,D,0.247
6,06_7,23,9,ヴィンブルレー,13.97,117.21,1.227,S,84.0,1.0,1.02731,,1.019,1.212,S,1.0,0.924,D,1.0,1.0,,1.0,,1.0,,1.04642,D,1.13711,A,1.227
6,06_7,23,10,エンジェルラダー,3.9,32.72,0.314,E,82.0,1.0,0.3888,E,1.019,0.777,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.01975,,1.27154,SS,0.314
6,06_7,23,11,スマートフランキー,10.92,91.66,0.906,D,82.2,1.0,0.95383,D,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.93186,D,1.23184,S,0.906
6,06_7,23,12,シスター,2.38,19.99,0.465,E,82.2,1.0,0.96686,,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.08094,B,0.437,E,0.52282,E,0.465
6,06_7,23,13,バスターコール,1.25,10.5,0.402,E,65.0,1.0,1.0605,B,1.019,0.819,E,1.0,1.0,,1.0,1.0,,1.0,,1.02231,,0.44382,E,0.40211,E,0.402
6,06_7,23,14,ルーフオブヘヴン,5.99,50.29,0.66,E,80.0,1.0,1.21095,S,1.019,0.402,E,1.0,1.048,D,1.0,1.0,,1.0,,1.17132,S,1.08332,B,0.95334,D,0.66
6,06_7,23,15,ピコレッド,12.31,103.31,1.291,SS,81.0,1.0,1.19424,S,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.15952,A,0.91458,D,0.98828,,1.291
6,06_7,23,16,ヴィヴァラリス,0.51,4.28,0.054,E,70.0,1.0,1.05097,B,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,0.44619,E,1.09007,B,1.13066,A,0.054
6,06_8,23,1,ミヤジテン,6.23,27.22,0.701,E,78.0,1.0,1.0813,B,1.019,0.682,E,1.0,1.0,,0.89,1.0,D,1.0,,1.00053,,1.04784,D,0.49772,E,0.701
6,06_8,23,2,マタミカンサン,23.95,104.72,1.128,A,82.0,1.0,1.0244,,1.019,0.877,D,1.0,1.074,B,1.141,1.0,A,1.0,,1.0,,1.00556,,1.1315,A,1.128
6,06_8,23,3,ピラニアキッス,21.28,93.06,1.017,,82.2,1.0,0.87846,D,1.019,1.0,,1.0,1.0,,1.051,1.0,B,1.0,,1.00302,,1.07781,B,1.11347,A,1.017
6,06_8,23,4,ヴァリオーサ,4.67,20.43,0.214,E,76.0,1.0,0.18797,E,1.019,0.943,D,1.0,0.96,,1.036,1.0,,1.0,,1.10765,A,1.07567,B,1.25574,SS,0.214
6,06_8,23,5,レリッシュ,0.0,0.0,0.001,E,65.0,1.0,0.97611,,1.019,0.036,E,1.0,0.861,E,0.892,1.0,D,1.0,,1.01045,,0.05398,E,0.01406,E,0.001
6,06_8,23,6,ルージュマローネ,0.59,2.56,0.035,E,67.0,1.0,1.02206,,1.019,0.036,E,1.0,0.88,D,0.925,1.0,D,1.0,,1.00756,,1.13268,A,1.09944,B,0.035
6,06_8,23,7,テンミラージュ,13.58,59.37,0.659,E,73.0,1.0,0.897,D,1.019,0.73,E,1.0,1.0,,0.951,1.0,D,1.0,,1.04519,D,0.9935,,1.23409,S,0.659
6,06_8,23,8,パースウェイド,5.47,23.91,0.27,E,75.0,1.0,0.41047,E,1.019,0.73,E,1.0,0.875,D,0.951,1.0,D,1.0,,1.0,,1.06371,B,1.17877,S,0.27
6,06_8,23,9,ライズトゥザトップ,14.75,64.5,0.938,D,63.0,1.0,1.05738,B,1.019,1.0,,0.883,1.0,D,0.89,1.0,D,1.0,,1.16853,S,0.94841,D,1.0908,B,0.938
6,06_8,23,10,シャンハイナイト,0.59,2.57,0.075,E,73.0,1.0,0.88961,D,1.019,0.812,E,0.983,0.419,E,0.985,1.0,,1.0,,1.05448,B,0.23898,E,0.46723,E,0.075
6,06_8,23,11,キョウエイフロイデ,8.35,36.49,0.777,E,82.0,1.0,0.98923,,1.019,1.0,,0.94,1.0,D,0.915,1.0,D,1.0,,0.86119,E,1.04045,D,0.57258,E,0.777
6,06_8,23,12,ミラクルダンサー,0.55,2.39,0.281,E,8.0,1.0,0.48661,E,1.019,0.621,E,1.0,0.936,D,0.892,1.0,D,1.0,,1.11511,A,0.97964,,1.0651,B,0.281
6,06_9,43,1,マイネルフーガ,2.19,10.71,0.131,E,82.0,1.0,1.10378,A,1.008,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.02439,,1.10492,A,0.99856,,0.131
6,06_9,43,2,タイセイリコルド,23.44,114.51,1.225,S,85.0,1.0,1.20797,S,1.008,0.85,E,1.0,1.0,,1.0,1.0,,1.0,,1.04383,D,1.13387,A,1.09991,B,1.225
6,06_9,43,3,ミーントゥビー,4.13,20.18,0.937,D,82.0,1.0,1.03863,,1.008,0.823,E,1.0,1.0,,1.0,1.0,,1.0,,0.98619,,1.10267,A,0.2626,E,0.937
6,06_9,43,4,ダイシンアポロン,8.67,42.34,1.051,B,84.0,1.0,1.18434,S,1.008,0.848,E,1.0,1.0,,1.0,1.0,,1.0,,0.97977,,1.05994,B,0.4794,E,1.051
6,06_9,43,5,ヤマニンアドホック,31.12,152.03,1.519,SS,83.0,1.0,1.11202,A,1.008,1.145,A,1.0,1.0,,1.0,1.0,,1.0,,1.08265,B,1.09286,B,1.20653,S,1.519
6,06_9,43,6,ビーオンザカバー,1.31,6.42,0.314,E,89.0,1.0,0.42509,E,1.008,0.826,E,1.0,1.0,,1.0,1.0,,1.0,,1.1009,A,0.80541,E,0.22976,E,0.314
6,06_9,43,7,ドゥカート,23.74,115.99,1.046,D,80.0,1.0,1.10712,A,1.008,0.829,E,1.0,1.0,,1.0,1.0,,1.0,,1.0545,B,1.07169,B,1.38696,SS,1.046
6,06_9,43,8,レイヤードレッド,3.71,18.13,0.242,E,84.0,1.0,1.104,A,1.008,0.852,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.25477,E,0.89307,D,0.242
