場所,レース,クラス,馬番,馬名,MS_index,MS_index_value,総合係数,総合判定,基準値,未勝利,コース,(判定),O_Month,O_Level,(判定),O_Trouble,O_Bias,(複合判定),S_Female,S_Handi,(複合判定),重賞,(判定),血統,(判定),総合係数
8,08_9,43,8,ユウェンタース,12.53,68.5,0.778,E,88.0,1.0,0.82596,E,1.028,0.663,E,1.0,1.06,B,0.993,1.0,,1.0,,1.31266,SS,0.778
8,08_10,43,1,ピースフルナイト,7.03,101.23,1.124,A,90.0,1.0,1.07915,B,1.028,1.172,S,1.0,1.0,,1.0,0.862,E,1.0,,1.00276,,1.124
8,08_10,43,2,セレッソデアモール,12.55,180.8,1.903,SS,95.0,1.0,1.3074,SS,1.028,0.919,D,1.204,1.0,S,1.0,1.156,A,1.0,,1.10677,A,1.903
8,08_10,43,3,モズトキキ,6.22,89.61,0.954,D,94.0,1.0,1.13278,A,1.028,0.733,E,1.0,1.0,,1.0,1.116,A,1.0,,1.00146,,0.954
8,08_10,43,4,ルシード,4.98,71.66,0.758,E,94.5,1.0,1.01304,,1.028,0.643,E,1.0,1.0,,1.0,1.076,B,1.0,,1.05191,B,0.758
8,08_10,43,5,フードマン,11.72,168.78,1.721,SS,98.0,1.0,1.07247,B,1.028,1.2,S,1.0,1.0,,1.0,1.301,SS,1.0,,1.0,,1.721
8,08_10,43,6,アスクエピソード,4.69,67.61,0.786,E,86.0,1.0,1.11811,A,1.028,0.747,E,1.0,1.0,,1.0,0.833,E,1.0,,1.09863,B,0.786
8,08_10,43,7,マイネルラッシュ,3.07,44.16,0.526,E,84.0,1.0,0.93693,D,1.028,0.671,E,1.0,1.0,,1.0,0.775,E,1.0,,1.04935,D,0.526
8,08_10,43,8,ソングオブライフ,5.06,72.83,0.837,E,87.0,1.0,0.92597,D,1.028,0.955,D,1.0,1.0,,1.0,0.888,D,1.0,,1.03658,,0.837
8,08_10,43,9,プリンスノット,2.56,36.83,0.433,E,85.0,1.0,0.77651,E,1.028,0.681,E,1.0,1.0,,1.0,0.802,E,1.0,,0.9935,,0.433
8,08_10,43,10,ジャスパーディビネ,6.77,97.56,1.037,,94.0,1.0,0.92886,D,1.028,0.884,D,1.0,1.0,,1.0,1.229,S,1.0,,1.0,,1.037
8,08_10,43,11,カリーシ,5.25,75.55,0.821,E,92.0,1.0,1.11846,A,1.028,0.722,E,1.0,1.0,,1.0,0.884,D,1.0,,1.11925,A,0.821
8,08_10,43,12,コウセキ,6.05,87.12,0.957,D,91.0,1.0,1.03953,,1.028,0.741,E,1.0,1.0,,1.0,1.208,S,1.0,,1.0,,0.957
8,08_10,43,13,フォルテローザ,2.72,39.18,0.455,E,86.0,1.0,0.78097,E,1.028,0.681,E,1.0,1.0,,1.0,0.752,E,1.0,,1.10669,A,0.455
8,08_10,43,14,アムールリーベ,5.4,77.76,0.836,E,93.0,1.0,1.14128,A,1.028,0.729,E,1.0,1.0,,1.0,0.996,,1.0,,0.98108,,0.836
8,08_10,43,15,ジーニアスバローズ,2.28,32.83,0.416,E,79.0,1.0,0.76578,E,1.028,0.642,E,1.044,1.0,D,1.0,0.803,E,1.0,,0.98125,,0.416
8,08_10,43,16,リアライズ,4.91,70.69,0.768,E,92.0,1.0,0.93678,D,1.028,0.835,E,1.0,1.0,,1.0,0.943,D,1.0,,1.01291,,0.768
8,08_10,43,17,インブロリオ,5.98,86.12,1.013,,85.0,1.0,0.98427,,1.028,0.747,E,1.0,1.0,,1.0,1.216,S,1.0,,1.10168,A,1.013
8,08_10,43,18,ダイヤモンドフジ,2.77,39.89,0.499,E,80.0,1.0,0.88294,D,1.028,0.747,E,1.0,1.0,,1.0,0.663,E,1.0,,1.10957,A,0.499
8,08_11,115,1,ニシキギミッチー,5.55,64.83,0.712,E,91.0,1.0,0.77946,E,1.041,0.793,E,0.983,0.939,D,1.0,1.0,,1.0,,1.19909,S,0.712
8,08_11,115,2,モズミギカタアガリ,4.09,47.71,0.575,E,83.0,1.0,0.96587,,1.041,0.681,E,1.0,1.0,,1.0,1.0,,1.0,,0.83913,E,0.575
8,08_11,115,3,ライツフォル,2.12,24.79,0.306,E,81.0,1.0,0.68894,E,1.041,0.566,E,0.857,0.876,E,1.0,1.0,,1.0,,1.00487,,0.306
8,08_11,115,4,キタノズエッジ,6.23,72.78,0.72,E,101.0,1.0,0.85394,E,1.041,0.72,E,1.0,1.03,,1.0,1.0,,1.0,,1.09268,B,0.72
8,08_11,115,5,スターペスカオリ,7.79,91.01,1.071,B,85.0,1.0,0.86479,E,1.041,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.18932,S,1.071
8,08_11,115,6,エコロガイア,6.03,70.47,0.719,E,98.0,1.0,0.87041,D,1.041,0.714,E,1.087,1.022,A,1.0,1.0,,1.0,,1.0,,0.719
8,08_11,115,7,フェルヴェンテ,6.51,76.01,0.809,E,94.0,1.0,0.80569,E,1.041,0.796,E,1.0,1.0,,1.0,1.0,,1.0,,1.2118,S,0.809
8,08_11,115,8,ビダーヤ,11.31,132.05,1.283,SS,102.9,1.0,0.82064,E,1.041,1.515,SS,1.0,1.09,B,1.0,1.0,,1.0,,0.90966,D,1.283
8,08_11,115,9,サフランヒーロー,6.35,74.15,0.833,E,89.0,1.0,0.98914,,1.041,0.735,E,1.0,1.0,,1.0,1.0,,1.0,,1.10109,A,0.833
8,08_11,115,10,ラーグルフ,4.52,52.74,0.694,E,76.0,1.0,0.93175,D,1.041,0.608,E,1.0,1.0,,1.0,1.0,,1.0,,1.17642,S,0.694
8,08_11,115,11,スマートサニー,8.77,102.39,1.078,B,95.0,1.0,0.76911,E,1.041,1.0,,1.152,1.0,A,1.0,1.0,,1.0,,1.16883,S,1.078
8,08_11,115,12,コンティノアール,5.62,65.58,0.83,E,79.0,1.0,0.84152,E,1.041,1.0,,0.848,1.0,E,1.0,1.0,,1.0,,1.11725,A,0.83
8,08_11,115,13,タクシンイメル,6.65,77.69,0.971,,80.0,1.0,0.85939,E,1.041,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.08547,B,0.971
8,08_11,115,14,スターターン,7.43,86.72,0.843,E,103.0,1.0,0.88535,D,1.041,0.791,E,1.0,1.004,,1.0,1.0,,1.0,,1.15138,A,0.843
8,08_11,115,15,トリリオンボーイ,5.99,69.95,0.686,E,102.0,1.0,0.81269,E,1.041,0.728,E,1.011,1.0,,1.0,1.0,,1.0,,1.1016,A,0.686
8,08_11,115,16,グッジョブ,5.05,58.98,0.756,E,78.0,1.0,0.69174,E,1.041,1.0,,0.876,1.0,D,1.0,1.0,,1.0,,1.19837,S,0.756
8,08_12,23,1,デアリングエア,5.51,69.86,0.822,E,85.0,1.0,0.96003,,1.038,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.10407,A,0.822
8,08_12,23,2,メイショウタマユラ,2.63,33.35,0.445,E,75.0,1.0,0.86554,E,1.038,0.481,E,1.0,0.946,D,1.0,1.0,,1.0,,1.0881,B,0.445
8,08_12,23,3,スピリットライズ,8.45,107.0,1.176,S,91.0,1.0,1.06214,B,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.06646,B,1.176
8,08_12,23,4,フォティック,8.21,104.04,1.195,S,87.0,1.0,1.10023,A,1.038,0.769,E,1.0,1.0,,1.0,1.0,,1.0,,1.36084,SS,1.195
8,08_12,23,5,ダークブロンド,5.71,72.36,0.965,,75.0,1.0,0.91035,D,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.02102,,0.965
8,08_12,23,6,シャーリーゴールド,5.72,72.45,0.805,E,90.0,1.0,0.97705,,1.038,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.06262,B,0.805
8,08_12,23,7,ラウルベア,5.01,63.47,0.846,E,75.0,1.0,1.08187,B,1.038,0.704,E,1.0,1.0,,1.0,1.0,,1.0,,1.07003,B,0.846
8,08_12,23,8,チムグクル,6.47,81.95,0.872,D,94.0,1.0,1.13663,A,1.038,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,0.98923,,0.872
8,08_12,23,9,ゴージャス,2.45,31.1,0.518,E,60.0,1.0,0.80998,E,1.038,0.681,E,1.0,0.946,D,1.0,1.0,,1.0,,0.95703,D,0.518
8,08_12,23,10,キトンインザスカイ,7.28,92.21,1.036,,89.0,1.0,0.99811,,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.036
8,08_12,23,11,ワイルドブッター,2.45,31.05,0.389,E,80.0,1.0,0.77001,E,1.038,0.536,E,0.864,1.0,E,1.0,1.0,,1.0,,1.05004,B,0.389
8,08_12,23,12,シンヒダカゴールド,9.67,122.48,1.407,SS,87.0,1.0,1.26311,SS,1.038,1.042,D,1.0,1.0,,1.0,1.0,,1.0,,1.03015,,1.407
8,08_12,23,13,ダノンカゼルタ,6.55,82.99,1.012,,82.0,1.0,1.09098,B,1.038,0.894,D,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.012
8,08_12,23,14,サーナーティオン,7.93,100.41,1.092,B,92.0,1.0,1.12619,A,1.038,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.24996,S,1.092
8,08_12,23,15,ハイファイスピード,6.17,78.23,0.966,,81.0,1.0,0.99958,,1.038,0.932,D,1.0,1.0,,1.0,1.0,,1.0,,0.99881,,0.966
8,08_12,23,16,メイショウサチダケ,6.14,77.85,0.973,,80.0,1.0,0.93741,D,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.973
8,08_12,23,17,ブーディガ,0.03,0.4,0.4,E,1.0,1.0,0.79479,E,1.038,0.512,E,0.998,1.043,D,1.0,1.0,,1.0,,0.90953,D,0.4
8,08_12,23,18,マーゴットカーラ,3.61,45.79,0.619,E,74.0,1.0,0.9018,D,1.038,0.639,E,1.0,1.0,,1.0,1.0,,1.0,,1.03452,,0.619
