場所,レース,クラス,馬番,馬名,MS_index,MS_index_value,総合係数,総合判定,基準値,未勝利,コース,(判定),O_Month,O_Level,(判定),O_Trouble,O_Bias,(複合判定),S_Female,S_Handi,(複合判定),重賞,(判定),血統,(判定),総合係数
6,06_11,67,6,モズマーヴェリック,14.14,119.4,1.511,SS,79.0,1.0,1.25219,SS,1.008,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.19736,S,1.511
6,06_11,67,7,ルカランフィースト,10.31,87.03,1.075,B,81.0,1.0,1.10888,A,1.008,0.863,E,1.0,1.0,,1.0,1.0,,1.0,,1.11415,A,1.075
6,06_11,67,8,マイネルブリックス,8.73,73.76,0.984,,75.0,1.0,1.05261,B,1.008,0.816,E,1.0,1.0,,1.0,1.0,,1.0,,1.13615,A,0.984
6,06_11,67,9,エラン,1.7,14.36,0.138,E,104.0,1.0,1.1818,S,1.008,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.11667,A,0.138
6,06_11,67,10,メイテソーロ,12.25,103.44,1.343,SS,77.0,1.0,1.09643,B,1.008,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.21542,S,1.343
6,06_11,67,11,マイネルラウレア,2.12,17.93,0.156,E,115.0,1.0,0.20594,E,1.008,0.818,E,1.0,1.0,,1.0,1.0,,1.0,,0.91795,D,0.156
6,06_11,67,12,ピンクジン,4.84,40.87,0.47,E,87.0,1.0,1.17769,S,1.008,0.834,E,1.0,1.0,,1.0,1.0,,1.0,,0.47457,E,0.47
6,06_11,67,13,アスクナイスショー,8.85,74.78,0.779,E,96.0,1.0,0.95396,D,1.008,0.773,E,1.0,1.0,,1.0,1.0,,1.0,,1.04771,D,0.779
6,06_11,67,14,スパークリシャール,1.75,14.8,0.151,E,98.0,1.0,1.17381,S,1.008,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.22945,S,0.151
6,06_11,67,15,ナイトインロンドン,1.42,12.0,0.132,E,91.0,1.0,1.0526,B,1.008,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.19688,S,0.132
6,06_11,67,16,イケイケドンドン,9.69,81.8,0.853,E,96.0,1.0,0.95073,D,1.008,0.756,E,1.0,1.0,,1.0,1.0,,1.0,,1.17672,S,0.853
6,06_11,67,17,オールセインツ,9.25,78.15,0.831,E,94.0,1.0,1.07868,B,1.008,0.787,E,1.0,1.0,,1.0,1.0,,1.0,,0.97127,,0.831
6,06_12,23,1,シルフレイ,6.23,34.68,0.413,E,84.0,1.0,1.01874,,1.019,0.398,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.413
6,06_12,23,2,キボウノホシ,6.43,35.79,0.426,E,84.0,1.0,0.47988,E,1.019,0.81,E,1.0,1.0,,1.0,1.0,,1.0,,1.07578,B,0.426
6,06_12,23,3,ペッパーミル,5.83,32.46,0.373,E,87.0,1.0,0.43204,E,1.019,0.816,E,1.0,1.0,,1.0,1.0,,1.0,,1.03808,,0.373
6,06_12,23,4,ハッピーパンニャ,0.21,1.16,0.016,E,72.0,1.0,0.41528,E,1.019,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,1.05932,B,0.016
6,06_12,23,5,ハヌル,12.12,67.46,0.854,E,79.0,1.0,1.05922,B,1.019,0.767,E,1.0,1.0,,1.0,1.0,,1.0,,1.03123,,0.854
6,06_12,23,6,ピコレッド,10.54,58.66,0.85,E,69.0,1.0,0.98281,,1.019,0.756,E,0.952,1.0,D,1.0,1.0,,1.0,,1.17941,S,0.85
6,06_12,23,7,ウインレアリゼ,10.17,56.62,0.755,E,75.0,1.0,0.94841,D,1.019,0.783,E,0.987,1.011,,1.0,1.0,,1.0,,1.0,,0.755
6,06_12,23,8,ハドソンテソーロ,1.96,10.93,0.342,E,32.0,1.0,0.40844,E,1.019,0.684,E,1.0,1.0,,1.0,1.0,,1.0,,1.20015,S,0.342
6,06_12,23,9,サイモンカーチス,2.94,16.36,0.282,E,58.0,1.0,0.41087,E,1.019,0.652,E,1.0,1.0,,1.0,1.0,,1.0,,1.03395,,0.282
6,06_12,23,10,セイウンビッグバン,11.13,61.96,0.784,E,79.0,1.0,0.95202,D,1.019,0.808,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.784
6,06_12,23,11,ファイブセンス,5.89,32.79,0.482,E,68.0,1.0,1.01242,,1.019,0.647,E,0.913,0.933,E,1.0,1.0,,1.0,,0.84703,E,0.482
6,06_12,23,12,プルシャプラ,9.16,51.0,0.75,E,68.0,1.0,1.03488,,1.019,0.743,E,0.968,1.0,,1.0,1.0,,1.0,,0.98881,,0.75
6,06_12,23,13,バルジール,2.09,11.63,0.969,,12.0,1.0,0.9514,D,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.969
6,06_12,23,14,ペロ,5.27,29.34,0.367,E,80.0,1.0,0.46336,E,1.019,0.801,E,1.0,1.0,,1.0,1.0,,1.0,,0.96942,,0.367
6,06_12,23,15,ガンハンマー,8.8,48.99,0.766,E,64.0,1.0,0.88581,D,1.019,0.75,E,1.0,1.0,,1.0,1.0,,1.0,,1.13078,A,0.766
6,06_12,23,16,エテオクロス,1.22,6.78,1.129,A,6.0,1.0,0.94616,D,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.17133,S,1.129
8,08_1,7,1,ヴァンロゼ,13.39,67.01,1.031,,65.0,1.0,1.03961,,1.013,1.0,,1.0,1.0,,0.92,1.0,D,1.0,,1.06457,B,1.031
8,08_1,7,2,アスタウイン,1.39,6.94,0.154,E,45.0,1.0,0.46883,E,1.013,0.397,E,0.893,1.0,D,0.911,1.0,D,1.0,,1.00559,,0.154
8,08_1,7,3,ジーティービキニ,9.8,49.03,0.605,E,81.0,1.0,0.48663,E,1.013,1.0,,1.0,1.032,,1.089,1.0,B,1.0,,1.09209,B,0.605
8,08_1,7,4,ワンストローク,0.02,0.12,0.006,E,21.0,1.0,0.19984,E,1.013,0.036,E,0.899,0.984,D,0.887,1.0,D,1.0,,1.0,,0.006
8,08_1,7,5,オレンジフィールド,4.79,23.99,0.369,E,65.0,1.0,0.97044,,1.013,1.0,,1.0,1.0,,0.986,1.0,,1.0,,0.38084,E,0.369
8,08_1,7,6,クイーンズドリーム,4.11,20.59,0.317,E,65.0,1.0,0.43371,E,1.013,0.812,E,0.938,1.0,D,0.946,1.0,D,1.0,,1.0,,0.317
8,08_1,7,7,デパーチャー,11.94,59.74,0.949,D,63.0,1.0,1.05075,B,1.013,1.0,,1.0,1.0,,0.92,1.0,D,1.0,,0.96885,,0.949
8,08_1,7,8,カワキタベレッタ,2.67,13.34,0.202,E,66.0,1.0,0.47221,E,1.013,1.0,,0.915,1.0,D,0.946,1.0,D,1.0,,0.48804,E,0.202
8,08_1,7,9,メイショウメゴヒメ,1.53,7.67,0.226,E,34.0,1.0,0.44961,E,1.013,1.0,,0.929,0.984,D,0.951,1.0,D,1.0,,0.56994,E,0.226
8,08_1,7,10,ハンターワディー,10.93,54.72,0.977,,56.0,1.0,1.01085,,1.013,1.0,,1.0,1.0,,0.897,1.0,D,1.0,,1.06414,B,0.977
8,08_1,7,11,セラサイト,11.89,59.5,0.96,,62.0,1.0,0.96087,,1.013,1.0,,1.0,1.0,,0.986,1.0,,1.0,,1.0,,0.96
8,08_1,7,12,アスターシャウルス,2.08,10.4,0.142,E,73.0,1.0,0.20852,E,1.013,0.709,E,1.0,1.0,,0.897,1.0,D,1.0,,1.06022,B,0.142
8,08_1,7,13,レザーアンドレース,0.16,0.82,0.016,E,52.0,1.0,0.46789,E,1.013,0.036,E,0.903,1.0,D,0.897,1.0,D,1.0,,1.15073,A,0.016
8,08_1,7,14,リリークリスタル,9.17,45.9,0.883,D,52.0,1.0,1.06951,B,1.013,1.0,,0.886,1.0,D,0.92,1.0,D,1.0,,1.0,,0.883
8,08_1,7,15,ミライチケット,14.68,73.45,1.064,B,69.0,1.0,1.03649,,1.013,1.0,,1.0,1.0,,0.988,1.0,,1.0,,1.02596,,1.064
8,08_1,7,16,ホールドミーワンス,1.44,7.22,0.147,E,49.0,1.0,0.40405,E,1.013,0.397,E,1.0,1.0,,0.922,1.0,D,1.0,,0.98139,,0.147
8,08_2,7,1,タロ,14.04,69.86,1.204,S,58.0,1.0,1.23317,S,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.96419,,1.204
8,08_2,7,2,ドメイン,5.11,25.45,0.358,E,71.0,1.0,0.93896,D,1.013,0.396,E,1.0,0.931,D,1.0,1.0,,1.0,,1.02076,,0.358
8,08_2,7,3,スズノグレイス,14.11,70.21,1.21,S,58.0,1.0,0.9364,D,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.27608,SS,1.21
8,08_2,7,4,ヴァルボリ,0.02,0.1,0.104,E,1.0,1.0,0.21244,E,1.013,1.158,A,1.0,1.0,,1.0,1.0,,1.0,,0.41655,E,0.104
8,08_2,7,5,クリムゾンバースト,14.13,70.33,0.89,D,79.0,1.0,1.08381,B,1.013,0.811,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.89
8,08_2,7,6,ウォーターハクビ,6.96,34.63,0.488,E,71.0,1.0,0.47615,E,1.013,1.0,,1.011,1.0,,1.0,1.0,,1.0,,1.0,,0.488
8,08_2,7,7,カイラーサ,6.34,31.57,0.876,D,36.0,1.0,0.92373,D,1.013,1.0,,1.0,0.93,D,1.0,1.0,,1.0,,1.00714,,0.876
8,08_2,7,8,ヒロノフウジン,1.26,6.25,0.367,E,17.0,1.0,0.40627,E,1.013,1.0,,0.894,0.932,E,1.0,1.0,,1.0,,1.07136,B,0.367
8,08_2,7,9,サイモンエクセラー,3.76,18.71,0.468,E,40.0,1.0,0.44498,E,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.03752,,0.468
8,08_2,7,10,シャローファースト,7.65,38.09,0.829,E,46.0,1.0,0.87199,D,1.013,1.0,,1.0,0.938,D,1.0,1.0,,1.0,,1.0,,0.829
8,08_2,7,11,ポップアップ,7.56,37.63,1.045,D,36.0,1.0,1.12398,A,1.013,0.842,E,1.0,1.0,,1.0,1.0,,1.0,,1.09005,B,1.045
8,08_2,7,12,ロックバンド,0.91,4.53,0.079,E,57.0,1.0,0.41515,E,1.013,0.196,E,0.962,1.0,,1.0,1.0,,1.0,,1.0,,0.079
8,08_2,7,13,ハクアイタワー,9.46,47.07,0.871,D,54.0,1.0,0.96008,,1.013,1.0,,1.0,0.896,D,1.0,1.0,,1.0,,1.0,,0.871
8,08_2,7,14,セイントホース,8.68,43.2,0.674,E,64.0,1.0,1.01119,,1.013,0.812,E,0.931,0.871,E,1.0,1.0,,1.0,,1.0,,0.674
8,08_3,15,1,ホーリーステップ,7.29,92.03,1.141,A,80.6,1.05051,1.10291,A,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.141
8,08_3,15,2,ビービークローサー,7.74,97.75,1.212,S,80.6,1.04104,1.04241,D,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.13407,A,1.212
8,08_3,15,3,セッシュウ,3.03,38.24,0.474,E,80.6,0.44886,1.00167,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.07093,B,0.474
8,08_3,15,4,ワイドグンサ,5.98,75.58,0.937,D,80.6,1.13937,0.99212,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.84183,E,0.937
8,08_3,15,5,ララアルカー,6.6,83.4,1.034,,80.6,1.06484,1.02578,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.96133,,1.034
8,08_3,15,6,ビーアイジーニー,6.9,87.08,1.08,B,80.6,1.01174,1.08435,B,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.9993,,1.08
8,08_3,15,7,ルナノーヴァ,9.79,123.69,1.534,SS,80.6,1.22049,0.97554,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.30791,SS,1.534
8,08_3,15,8,タワーオブバベル,6.48,81.87,1.015,,80.6,1.05617,0.97598,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.015
8,08_3,15,9,ニホンピロローカス,7.4,93.42,1.158,A,80.6,1.04929,1.12087,A,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.158
8,08_3,15,10,シンゲキノソラ,6.84,86.4,1.071,B,80.6,1.07008,1.01656,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.071
8,08_3,15,11,メイショウゲッコウ,5.75,72.59,0.9,D,80.6,1.0126,0.99461,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.90748,D,0.9
8,08_3,15,12,マカラス,9.48,119.72,1.485,SS,80.6,1.0958,1.11994,A,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.22821,S,1.485
8,08_3,15,14,スマイリングスカイ,7.13,90.01,1.116,A,80.6,1.06152,1.06755,B,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.116
8,08_3,15,15,テーオーユリウス,6.66,84.08,1.043,D,80.6,1.08235,0.98811,,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.98982,,1.043
8,08_3,15,16,バッカス,2.93,36.97,0.458,E,80.6,1.0175,1.04134,D,0.985,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.4393,E,0.458
8,08_4,23,1,ジャスティンダラス,6.42,38.06,0.423,E,90.0,1.0,0.52219,E,1.019,0.789,E,1.0,1.007,,1.0,1.0,,1.0,,1.0,,0.423
8,08_4,23,2,ソルチェリア,6.21,36.81,0.405,E,91.0,1.0,1.00832,,1.019,0.394,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.405
8,08_4,23,3,シルバーレシオ,13.71,81.28,0.91,D,89.2,1.0,1.09482,B,1.019,0.816,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.91
8,08_4,23,4,サリカリーフォリア,4.42,26.22,0.345,E,76.0,1.0,0.45253,E,1.019,0.795,E,1.0,0.941,D,1.0,1.0,,1.0,,1.0,,0.345
8,08_4,23,5,タガノアバンドーネ,3.39,20.08,0.231,E,87.0,1.0,1.20873,S,1.019,0.196,E,1.0,1.0,,1.0,1.0,,1.0,,0.95556,D,0.231
8,08_4,23,6,ボクマダネムイヨ,7.65,45.35,0.463,E,98.0,1.0,0.48246,E,1.019,0.941,D,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.463
8,08_4,23,7,サイン,5.35,31.71,0.396,E,80.0,1.0,0.4924,E,1.019,0.79,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.396
8,08_4,23,8,クラックショット,0.24,1.42,0.016,E,89.2,1.0,0.43656,E,1.019,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.016
8,08_4,23,9,インシオン,12.14,72.01,0.9,D,80.0,1.0,0.51377,E,1.019,1.365,SS,1.067,1.055,A,1.0,1.0,,1.0,,1.11883,A,0.9
8,08_4,23,10,カムアップローゼス,6.28,37.25,0.378,E,98.7,1.0,0.42299,E,1.019,0.844,E,1.0,1.0,,1.0,1.0,,1.0,,1.03804,,0.378
8,08_4,23,11,バトゥカーダ,34.2,202.8,2.386,SS,85.0,1.0,1.03274,,1.019,1.989,SS,1.0,1.0,,1.0,1.0,,1.0,,1.14008,A,2.386
8,08_5,7,1,リアライズルミナス,11.73,105.96,1.133,A,93.5,1.0,1.20862,S,1.013,0.909,D,1.0,1.0,,1.088,1.0,B,1.0,,0.93602,D,1.133
8,08_5,7,2,ロサドラーダ,10.54,95.24,1.21,S,78.8,1.0,1.15004,A,1.013,1.0,,1.0,1.0,,1.127,1.0,A,1.0,,0.9214,D,1.21
8,08_5,7,3,グレンセロース,10.62,95.91,1.313,SS,73.0,1.0,1.168,S,1.013,1.0,,1.0,1.0,,1.089,1.0,B,1.0,,1.01941,,1.313
8,08_5,7,4,プルーフリーディン,2.66,24.03,0.339,E,71.0,1.0,0.49386,E,1.013,0.707,E,1.0,1.0,,0.92,1.0,D,1.0,,1.04111,D,0.339
8,08_5,7,5,サンダーバード,2.13,19.23,0.263,E,73.0,1.0,0.2103,E,1.013,1.048,D,1.0,1.0,,1.134,1.0,A,1.0,,1.03997,,0.263
8,08_5,7,6,ダンデノン,8.03,72.54,0.929,D,78.0,1.0,1.14343,A,1.013,0.808,E,1.0,1.0,,0.988,1.0,,1.0,,1.00513,,0.929
8,08_5,7,7,ノリノリソックス,1.18,10.67,0.135,E,79.0,1.0,1.14012,A,1.013,0.104,E,1.0,1.0,,1.089,1.0,B,1.0,,1.03405,,0.135
8,08_5,7,8,マルモズイルバア,0.73,6.56,0.095,E,69.0,1.0,1.00358,,1.013,0.104,E,1.0,1.0,,0.946,1.0,D,1.0,,0.95132,D,0.095
8,08_5,7,9,スマッシング,6.55,59.22,0.846,E,70.0,1.0,0.55508,E,1.013,1.326,SS,1.0,1.0,,1.134,1.0,A,1.0,,1.0,,0.846
8,08_5,7,10,マサハヤルージュ,2.17,19.62,0.344,E,57.0,1.0,0.43886,E,1.013,0.756,E,1.0,1.0,,0.961,1.0,,1.0,,1.06543,B,0.344
8,08_5,7,11,ハヤブササキチャン,12.52,113.1,1.271,SS,89.0,1.0,1.19653,S,1.013,0.914,D,1.0,1.0,,1.134,1.0,A,1.0,,1.01156,,1.271
8,08_5,7,12,コールラヴ,13.95,126.04,1.659,SS,76.0,1.0,1.3154,SS,1.013,1.0,,1.0,1.0,,1.127,1.0,A,1.0,,1.1047,A,1.659
8,08_5,7,13,ミスティパープル,0.4,3.59,0.138,E,26.0,1.0,0.20809,E,1.013,0.731,E,1.128,1.0,A,0.887,1.0,D,1.0,,0.89483,D,0.138
8,08_5,7,14,リトゥリア,3.52,31.84,0.448,E,71.0,1.0,0.5083,E,1.013,0.857,E,1.0,1.0,,1.016,1.0,,1.0,,1.0,,0.448
8,08_5,7,15,アオイハルカ,1.84,16.58,0.277,E,60.0,1.0,0.44486,E,1.013,0.667,E,1.0,1.0,,0.92,1.0,D,1.0,,1.0,,0.277
8,08_5,7,16,シークレット,6.03,54.49,0.838,E,65.0,1.0,1.04247,D,1.013,0.816,E,1.0,1.0,,0.922,1.0,D,1.0,,1.05502,B,0.838
8,08_5,7,17,フィデリス,2.56,23.16,0.313,E,74.0,1.0,0.46002,E,1.013,0.74,E,1.0,1.0,,0.92,1.0,D,1.0,,0.98663,,0.313
8,08_5,7,18,ビケイムフリー,2.85,25.71,0.373,E,69.0,1.0,0.48538,E,1.013,0.801,E,1.0,1.0,,0.946,1.0,D,1.0,,1.0,,0.373
8,08_6,7,1,ベラジオマーカス,2.59,17.56,0.298,E,59.0,1.0,0.47439,E,1.013,0.667,E,1.0,1.0,,1.0,1.0,,1.0,,0.9284,D,0.298
8,08_6,7,2,ラッキーダイヤ,2.41,16.35,0.287,E,57.0,1.0,0.43661,E,1.013,0.626,E,1.0,1.0,,1.0,1.0,,1.0,,1.0356,,0.287
8,08_6,7,3,フォーシーファイン,3.72,25.27,0.395,E,64.0,1.0,0.45065,E,1.013,0.829,E,1.0,1.0,,1.0,1.0,,1.0,,1.04325,D,0.395
8,08_6,7,4,フクチャンブラック,0.91,6.16,0.108,E,57.0,1.0,1.03565,,1.013,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,0.9924,,0.108
8,08_6,7,5,カパルア,7.98,54.16,0.809,E,67.0,1.0,1.07834,B,1.013,0.816,E,1.0,1.0,,1.0,1.0,,1.0,,0.90716,D,0.809
8,08_6,7,6,ガウディ,3.77,25.61,0.376,E,68.0,1.0,0.50418,E,1.013,0.839,E,1.0,1.0,,1.0,1.0,,1.0,,0.87851,D,0.376
8,08_6,7,7,ゴールドアクセス,5.5,37.33,0.812,E,46.0,1.0,0.46025,E,1.013,1.814,SS,1.0,1.0,,1.0,1.0,,1.0,,0.95964,D,0.812
8,08_6,7,8,ハクアイノアール,10.02,68.0,1.015,,67.0,1.0,1.18714,S,1.013,0.844,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.015
8,08_6,7,9,ウインビスタ,3.21,21.75,0.362,E,60.0,1.0,0.42294,E,1.013,0.789,E,1.0,1.0,,1.0,1.0,,1.0,,1.07219,B,0.362
8,08_6,7,10,フローマジック,12.6,85.47,1.295,SS,66.0,1.0,1.16566,S,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.09671,B,1.295
8,08_6,7,11,パーヴォ,10.62,72.07,1.075,B,67.0,1.0,1.11352,A,1.013,0.906,D,1.0,1.0,,1.0,1.0,,1.0,,1.05211,B,1.075
8,08_6,7,12,レグラヴィエール,7.96,54.01,1.058,B,51.0,1.0,1.24065,S,1.013,0.765,E,1.0,1.0,,1.0,1.0,,1.0,,1.10087,A,1.058
8,08_6,7,13,カモンメーン,1.3,8.85,0.181,E,49.0,1.0,0.19644,E,1.013,0.856,E,1.0,1.0,,1.0,1.0,,1.0,,1.06043,B,0.181
8,08_6,7,14,レッドラージャ,4.39,29.79,0.419,E,71.0,1.0,0.49295,E,1.013,0.84,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.419
8,08_6,7,15,ミカレオス,7.76,52.62,0.923,D,57.0,1.0,1.07336,B,1.013,0.813,E,1.0,1.0,,1.0,1.0,,1.0,,1.04391,D,0.923
8,08_6,7,16,ヒラボクソライア,2.65,18.0,0.286,E,63.0,1.0,0.42202,E,1.013,0.667,E,1.0,1.0,,1.0,1.0,,1.0,,1.00209,,0.286
8,08_6,7,17,ジェラルリスト,7.61,51.65,0.974,,53.0,1.0,1.10119,A,1.013,0.833,E,1.0,1.0,,1.0,1.0,,1.0,,1.04856,D,0.974
8,08_6,7,18,ボンボンベイビー,4.98,33.77,0.412,E,82.0,1.0,0.4642,E,1.013,0.876,D,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.412
8,08_7,23,1,ヒラボクカレラ,11.45,87.87,0.998,,88.0,1.0,1.13664,A,1.019,0.877,D,1.004,1.0,,1.0,1.0,,1.0,,0.97848,,0.998
8,08_7,23,2,ミルミナーヴァ,17.07,131.04,1.489,SS,88.0,1.0,1.08637,B,1.019,1.181,S,1.0,1.032,,1.0,1.0,,1.0,,1.10385,A,1.489
8,08_7,23,3,アーロッタレット,0.13,1.02,1.02,,1.0,1.0,1.00071,,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.02
8,08_7,23,4,メイショウハッブル,8.68,66.65,0.854,E,78.0,1.0,1.04325,D,1.019,0.767,E,1.0,1.0,,1.0,1.0,,1.0,,1.04769,D,0.854
8,08_7,23,5,アーバンエア,0.02,0.13,0.007,E,18.0,1.0,0.20423,E,1.019,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.007
8,08_7,23,6,レザンクレール,9.03,69.33,0.878,D,79.0,1.0,1.12704,A,1.019,0.746,E,1.0,1.0,,1.0,1.0,,1.0,,1.02497,,0.878
8,08_7,23,7,ジーティーエスピ,11.68,89.66,1.031,,87.0,1.0,1.16136,S,1.019,0.846,E,1.0,1.0,,1.0,1.0,,1.0,,1.02985,,1.031
8,08_7,23,8,デボラ,0.99,7.63,0.103,E,74.0,1.0,0.95273,D,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.02317,,0.103
8,08_7,23,9,ベンダバール,8.53,65.46,0.808,E,81.0,1.0,1.10272,A,1.019,0.757,E,0.966,0.969,D,1.0,1.0,,1.0,,1.01465,,0.808
8,08_7,23,10,モカラマーズ,5.34,40.99,0.64,E,64.0,1.0,0.94824,D,1.019,0.631,E,1.05,1.0,B,1.0,1.0,,1.0,,1.0,,0.64
8,08_7,23,11,フェゲフォイア,2.93,22.52,0.292,E,77.0,1.0,0.38747,E,1.019,0.746,E,0.945,1.0,D,1.0,1.0,,1.0,,1.05028,B,0.292
8,08_7,23,12,マジカルシャイン,9.29,71.32,0.914,D,78.0,1.0,1.10988,A,1.019,0.808,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.914
8,08_7,23,13,ケイアイマウンガ,8.07,61.93,0.804,E,77.0,1.0,0.99233,,1.019,0.794,E,1.0,1.027,,1.0,1.0,,1.0,,0.97555,,0.804
8,08_7,23,14,タイセイブロウ,2.93,22.48,0.247,E,91.0,1.0,0.48169,E,1.019,0.394,E,1.13,1.0,A,1.0,1.0,,1.0,,1.13142,A,0.247
8,08_7,23,15,クリノミニスター,3.85,29.57,0.4,E,74.0,1.0,0.43954,E,1.019,0.773,E,0.988,1.0,,1.0,1.0,,1.0,,1.16881,S,0.4
8,08_9,43,1,ハリウッドパーク,25.14,74.67,0.849,E,88.0,1.0,1.01802,,1.008,1.0,,0.926,1.0,D,0.93,1.0,D,1.0,,0.96038,,0.849
8,08_9,43,2,サイモンコーラル,0.25,0.73,0.009,E,83.0,1.0,0.45848,E,1.008,0.036,E,1.0,1.0,,1.049,1.0,D,1.0,,0.50936,E,0.009
8,08_9,43,3,ラヴァブル,13.87,41.18,0.528,E,78.0,1.0,0.94821,D,1.008,0.581,E,1.0,1.0,,0.925,1.0,D,1.0,,1.02707,,0.528
8,08_9,43,4,モズカトレア,14.93,44.33,0.462,E,96.0,1.0,0.49022,E,1.008,0.877,D,1.0,0.977,,1.141,1.0,A,1.0,,0.95556,D,0.462
8,08_9,43,5,ルトゥール,28.36,84.21,0.978,,86.0,1.0,1.18495,S,1.008,0.832,E,1.0,1.0,,1.011,1.0,,1.0,,0.9738,,0.978
8,08_9,43,6,ステアハート,14.49,43.04,0.478,E,90.0,1.0,0.50747,E,1.008,0.809,E,1.0,1.074,B,1.075,1.0,B,1.0,,1.0,,0.478
8,08_9,43,7,ブリーズオンチーク,0.37,1.09,0.014,E,80.0,1.0,0.38955,E,1.008,0.036,E,1.0,1.0,,0.89,1.0,D,1.0,,1.08683,B,0.014
8,08_9,43,8,ユウェンタース,2.6,7.71,0.088,E,88.0,1.0,0.18685,E,1.008,0.402,E,1.0,0.906,D,0.994,1.0,,1.0,,1.28622,SS,0.088
8,08_10,43,1,ピースフルナイト,4.82,47.5,0.528,E,90.0,1.0,0.52837,E,1.008,1.061,B,1.0,1.0,,1.0,0.888,D,1.0,,1.05169,B,0.528
8,08_10,43,2,セレッソデアモール,12.3,121.16,1.274,SS,95.0,1.0,1.19966,S,1.008,0.885,D,1.099,1.0,B,1.0,1.062,B,1.0,,1.02005,,1.274
8,08_10,43,3,モズトキキ,9.25,91.11,0.97,,94.0,1.0,1.19741,S,1.008,0.845,E,1.0,1.0,,1.0,1.0,,1.0,,0.95076,D,0.97
8,08_10,43,4,ルシード,8.45,83.21,0.881,D,94.5,1.0,1.09701,B,1.008,0.756,E,1.0,1.0,,1.0,0.998,,1.0,,1.0556,B,0.881
8,08_10,43,5,フードマン,13.97,137.55,1.403,SS,98.0,1.0,1.16775,S,1.008,1.067,B,1.0,1.0,,1.0,1.117,A,1.0,,1.0,,1.403
8,08_10,43,6,アスクエピソード,0.4,3.91,0.046,E,86.0,1.0,0.48412,E,1.008,0.104,E,1.0,1.0,,1.0,0.864,E,1.0,,1.03918,,0.046
8,08_10,43,7,マイネルラッシュ,2.49,24.54,0.292,E,84.0,1.0,0.45773,E,1.008,0.729,E,1.0,1.0,,1.0,0.836,E,1.0,,1.03953,,0.292
8,08_10,43,8,ソングオブライフ,3.85,37.88,0.435,E,87.0,1.0,0.45983,E,1.008,0.922,D,1.0,1.0,,1.0,0.895,D,1.0,,1.13783,A,0.435
8,08_10,43,9,プリンスノット,0.06,0.58,0.007,E,85.0,1.0,0.46571,E,1.008,0.036,E,1.0,1.0,,1.0,0.859,E,1.0,,0.47461,E,0.007
8,08_10,43,10,ジャスパーディビネ,9.93,97.76,1.039,,94.0,1.0,1.06838,B,1.008,0.892,D,1.0,1.0,,1.0,1.082,B,1.0,,1.0,,1.039
