場所,レース,クラス,馬番,馬名,MS_index,MS_index_value,総合係数,総合判定,基準値,未勝利,コース,(判定),O_Month,O_Level,(判定),O_Trouble,O_Bias,(複合判定),S_Female,S_Handi,(複合判定),重賞,(判定),血統,(判定),騎手,(判定),総合係数
8,08_8,23,8,ノラリクラリ,33.5,123.55,1.239,S,99.8,1.0,1.05656,B,1.019,0.845,E,1.0,1.0,,1.0,1.0,,1.0,,1.03448,,1.31642,SS,1.239
8,08_8,23,9,ルージュスティーズ,3.72,13.73,0.184,E,74.5,1.0,0.19806,E,1.019,0.805,E,1.0,1.0,,1.0,1.0,,1.0,,1.02868,,1.10121,A,0.184
8,08_8,23,10,レイデラティエラ,1.15,4.23,0.052,E,81.0,1.0,0.88053,D,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.10855,A,0.50529,E,0.052
8,08_8,23,11,ドルチェリターン,0.49,1.81,0.02,E,90.0,1.0,0.17004,E,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.04617,D,1.07071,B,0.02
8,08_8,23,12,マンオブノーブル,32.96,121.56,1.52,SS,80.0,1.0,1.17441,S,1.019,0.84,E,1.0,1.0,,1.0,1.0,,1.0,,1.08532,B,1.39328,SS,1.52
8,08_9,43,1,ポートデラメール,12.38,56.43,0.56,E,100.8,1.0,0.48893,E,1.008,0.877,D,0.989,1.0,,1.141,1.0,A,1.0,,1.0,,1.14719,A,0.56
8,08_9,43,2,スニーカースキル,12.74,58.08,0.631,E,92.0,1.0,0.49379,E,1.008,0.89,D,1.0,1.066,B,1.031,1.0,,1.0,,1.05645,B,1.22635,S,0.631
8,08_9,43,3,トゥロン,5.71,26.04,0.283,E,92.0,1.0,0.43926,E,1.008,0.784,E,0.936,1.0,D,0.994,1.0,,1.0,,1.0,,0.87588,D,0.283
8,08_9,43,4,ランスオブセヘル,0.32,1.47,0.017,E,89.0,1.0,0.46937,E,1.008,0.036,E,0.979,1.0,,1.098,1.0,B,1.0,,1.03873,,0.87397,D,0.017
8,08_9,43,5,エルサトアナ,7.04,32.12,0.378,E,85.0,1.0,1.02173,,1.008,0.842,E,1.0,1.0,,0.951,1.0,D,1.0,,0.93195,D,0.49128,E,0.378
8,08_9,43,6,オカメノコイ,0.95,4.34,0.064,E,68.0,1.0,0.92975,D,1.008,0.196,E,0.883,0.434,E,0.89,1.0,D,1.0,,1.1326,A,0.89834,D,0.064
8,08_9,43,7,ウィップスティッチ,0.22,1.0,0.014,E,70.0,1.0,0.38554,E,1.008,0.036,E,1.025,1.0,,0.892,1.0,D,1.0,,1.07377,B,1.04259,D,0.014
8,08_9,43,8,ヤマニンバロネス,6.58,30.01,0.341,E,88.0,1.0,0.40876,E,1.008,0.739,E,0.973,1.027,,0.966,1.0,,1.0,,1.10853,A,1.04666,D,0.341
8,08_9,43,9,ホウショウマリス,4.0,18.23,0.205,E,89.0,1.0,1.05495,B,1.008,0.757,E,1.0,1.0,,0.994,1.0,,1.0,,1.09489,B,0.23378,E,0.205
8,08_9,43,10,ラヴオントップ,0.83,3.79,0.053,E,72.0,1.0,0.4066,E,1.008,0.65,E,1.025,1.0,,0.868,1.0,E,1.0,,1.13913,A,0.19502,E,0.053
8,08_9,43,11,サザーランド,0.21,0.96,0.013,E,76.0,1.0,0.38938,E,1.008,0.036,E,1.0,1.0,,0.886,1.0,D,1.0,,1.04851,D,0.96235,,0.013
8,08_9,43,12,グラスブランシュ,4.05,18.48,0.231,E,80.0,1.0,0.44647,E,1.008,0.646,E,0.946,1.0,D,0.93,1.0,D,1.0,,1.0,,0.90314,D,0.231
8,08_9,43,13,ワイノナオミ,8.88,40.51,0.405,E,100.0,1.0,0.4367,E,1.008,0.918,D,0.98,1.0,,0.983,1.0,,1.0,,1.08097,B,0.96236,,0.405
8,08_9,43,14,ミライテーラー,0.27,1.22,0.013,E,94.5,1.0,0.4365,E,1.008,0.036,E,1.0,1.0,,0.956,1.0,D,1.0,,0.92763,D,0.92126,D,0.013
8,08_9,43,15,マジックローズ,32.7,149.1,1.621,SS,92.0,1.0,1.17137,S,1.008,0.988,,1.0,1.0,,1.068,1.0,B,1.0,,1.05962,B,1.22774,S,1.621
8,08_9,43,16,ミロワール,3.11,14.16,0.171,E,83.0,1.0,0.39532,E,1.008,0.803,E,1.0,1.0,,0.92,1.0,D,1.0,,1.11542,A,0.51939,E,0.171
8,08_10,43,1,キングブルー,0.34,2.05,0.023,E,88.0,1.0,0.49444,E,1.008,0.036,E,1.0,1.048,D,1.0,1.0,,1.0,,1.04203,D,1.19421,S,0.023
8,08_10,43,2,アスクキングコング,1.83,10.88,0.13,E,84.0,1.0,0.41778,E,1.008,0.669,E,1.0,1.0,,1.0,1.0,,1.0,,0.97572,,0.47138,E,0.13
8,08_10,43,3,ワンダースティング,4.84,28.84,0.37,E,78.0,1.0,0.98893,,1.008,0.779,E,1.0,1.0,,1.0,1.0,,1.0,,0.97641,,0.48776,E,0.37
8,08_10,43,4,メイショウタイピン,1.45,8.61,0.123,E,70.0,1.0,1.00971,,1.008,0.396,E,0.924,0.371,E,1.0,1.0,,1.0,,0.95556,D,0.92933,D,0.123
8,08_10,43,5,バトンインディ,6.87,40.91,0.705,E,58.0,1.0,0.90799,D,1.008,0.731,E,1.0,1.0,,1.0,1.0,,1.0,,1.12675,A,0.93581,D,0.705
8,08_10,43,6,スマートカイロス,15.47,92.19,1.229,S,75.0,1.0,0.96844,,1.008,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.16145,S,1.08409,B,1.229
8,08_10,43,7,メイショウヤシマ,6.15,36.61,0.394,E,93.0,1.0,0.45508,E,1.008,0.813,E,1.0,1.017,,1.0,1.0,,1.0,,1.0607,B,0.97841,,0.394
8,08_10,43,8,ショーダンサー,15.99,95.25,1.134,A,84.0,1.0,0.99302,,1.008,0.868,E,1.0,1.0,,1.0,1.0,,1.0,,1.16832,S,1.11736,A,1.134
8,08_10,43,9,グラティアスミノル,0.09,0.53,0.007,E,80.0,1.0,0.46907,E,1.008,0.036,E,0.914,1.0,D,1.0,1.0,,1.0,,1.0,,0.42435,E,0.007
8,08_10,43,10,アルベリック,1.97,11.76,0.159,E,74.0,1.0,0.40841,E,1.008,0.88,D,0.967,1.0,,1.0,1.0,,1.0,,0.45748,E,0.99159,,0.159
8,08_10,43,11,トーアシオン,0.09,0.52,0.007,E,71.0,1.0,0.41196,E,1.008,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,1.09844,B,0.44955,E,0.007
8,08_10,43,12,バッケンレコード,0.31,1.84,0.022,E,84.0,1.0,0.49187,E,1.008,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,0.98795,,1.24733,S,0.022
8,08_10,43,13,マイティマイティー,8.77,52.27,0.608,E,86.0,1.0,0.93683,D,1.008,0.688,E,1.0,1.0,,1.0,1.0,,1.0,,1.08156,B,0.86516,E,0.608
8,08_10,43,14,メイショウカシワデ,14.11,84.05,1.001,,84.0,1.0,1.10484,A,1.008,0.845,E,1.0,1.0,,1.0,1.0,,1.0,,1.21419,S,0.87587,D,1.001
8,08_10,43,15,トゥルブレンシア,10.95,65.22,0.836,E,78.0,1.0,0.94985,D,1.008,0.757,E,1.0,1.0,,1.0,1.0,,1.0,,1.14188,A,1.01003,,0.836
8,08_10,43,16,メイケイロゼッタ,10.78,64.22,0.856,E,75.0,1.0,0.90803,D,1.008,0.756,E,1.0,1.0,,1.0,1.0,,1.0,,1.10101,A,1.12372,A,0.856
8,08_11,179,1,マイネルケレリウス,2.57,15.07,0.151,E,100.0,1.0,1.0401,D,1.002,0.808,E,1.0,1.0,,1.0,0.886,D,1.0,,1.02966,,0.19595,E,0.151
8,08_11,179,2,サトノグランツ,6.85,40.25,0.333,E,121.0,1.0,0.42299,E,1.002,0.773,E,1.0,1.0,,1.0,0.957,D,1.0,,1.06172,B,1.0,,0.333
8,08_11,179,3,ドクタードリトル,1.32,7.75,0.088,E,88.0,1.0,1.02468,,1.002,0.104,E,1.0,1.0,,1.0,0.827,E,1.0,,1.06538,B,0.93745,D,0.088
8,08_11,179,4,オールナット,1.84,10.82,0.108,E,100.0,1.0,1.03956,,1.002,0.104,E,1.0,1.0,,1.0,0.989,,1.0,,0.9945,,1.01712,,0.108
8,08_11,179,5,コーチェラバレー,25.96,152.47,1.481,SS,103.0,1.0,1.25475,SS,1.002,1.052,B,1.0,1.0,,1.0,0.937,D,1.0,,1.06656,B,1.1201,A,1.481
8,08_11,179,6,ゲルチュタール,12.23,71.85,0.557,E,129.0,1.0,0.54442,E,1.002,1.061,B,1.0,1.0,,1.0,1.066,B,1.0,,1.00751,,0.89547,D,0.557
8,08_11,179,7,ファミリータイム,8.41,49.38,0.453,E,109.0,1.0,1.16982,S,1.002,0.835,E,1.0,1.0,,1.0,1.004,,1.0,,1.11048,A,0.41513,E,0.453
8,08_11,179,8,ヤマニンブークリエ,6.78,39.84,0.365,E,109.0,1.0,0.48624,E,1.002,0.705,E,1.0,1.0,,1.0,0.892,D,1.0,,1.07004,B,1.11387,A,0.365
8,08_11,179,9,リビアングラス,2.81,16.53,0.178,E,93.0,1.0,0.46638,E,1.002,0.805,E,1.0,1.0,,1.0,0.972,,1.0,,1.07934,B,0.45019,E,0.178
8,08_11,179,10,サブマリーナ,1.14,6.67,0.061,E,109.0,1.0,0.41146,E,1.002,0.104,E,1.0,1.0,,1.0,0.998,,1.0,,1.0965,B,1.3073,SS,0.061
8,08_11,179,11,シャイニングソード,19.98,117.35,1.586,SS,74.0,1.0,1.31635,SS,1.002,1.16,S,1.0,1.0,,1.0,0.968,,1.0,,1.03214,,1.03757,,1.586
8,08_11,179,12,ライラック,0.64,3.74,0.032,E,116.0,1.0,0.25001,E,1.002,0.104,E,1.0,1.0,,1.0,0.926,D,1.0,,1.04554,D,1.27934,SS,0.032
8,08_11,179,13,マイネルクリソーラ,9.48,55.7,0.568,E,98.0,1.0,0.55064,E,1.002,0.99,,1.0,1.0,,1.0,1.091,B,1.0,,1.0647,B,0.89583,D,0.568
8,08_12,23,1,レッドフェルメール,5.57,25.66,0.282,E,91.0,1.0,0.21363,E,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.01513,,1.27616,SS,0.282
8,08_12,23,2,フラッシングレート,3.26,15.01,0.183,E,82.0,1.0,0.45936,E,1.019,0.746,E,1.0,1.0,,1.0,1.0,,1.0,,0.49185,E,1.06622,B,0.183
8,08_12,23,3,サク,3.86,17.8,0.225,E,79.0,1.0,0.22595,E,1.019,0.863,E,1.0,1.0,,1.0,1.0,,1.0,,1.01113,,1.12219,A,0.225
8,08_12,23,4,フラワームーン,13.04,60.08,0.79,E,76.0,1.0,1.08194,B,1.019,0.74,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.9685,,0.79
8,08_12,23,5,スイッチビスケット,0.7,3.24,0.039,E,83.0,1.0,0.97398,,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,0.9336,D,0.40526,E,0.039
8,08_12,23,6,ダイヤモンドハンズ,0.63,2.92,0.033,E,90.0,1.0,0.22858,E,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.14273,A,1.17493,S,0.033
8,08_12,23,7,サニーサルサ,0.26,1.19,0.014,E,84.0,1.0,0.23089,E,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.22959,S,0.47229,E,0.014
8,08_12,23,8,デビューフライト,7.18,33.09,0.389,E,85.0,1.0,0.43109,E,1.019,0.725,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.22208,S,0.389
8,08_12,23,9,ジョワイユノエル,7.52,34.63,0.444,E,78.0,1.0,0.50331,E,1.019,0.867,E,1.0,1.0,,1.0,1.0,,1.0,,1.00482,,0.99395,,0.444
8,08_12,23,10,アフェシス,0.03,0.13,0.131,E,1.0,1.0,0.99024,,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.08919,B,0.11917,E,0.131
8,08_12,23,11,パスコード,7.09,32.66,0.467,E,70.0,1.0,0.43984,E,1.019,0.86,E,1.0,1.0,,1.0,1.0,,1.0,,1.07969,B,1.12102,A,0.467
8,08_12,23,12,シンヒダカゴールド,4.5,20.73,0.238,E,87.0,1.0,1.20586,S,1.019,0.883,D,1.0,1.0,,1.0,1.0,,1.0,,0.99196,,0.22147,E,0.238
8,08_12,23,13,ダノンカゼルタ,18.99,87.49,1.067,B,82.0,1.0,1.07232,B,1.019,0.85,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.14845,A,1.067
8,08_12,23,14,サーナーティオン,2.42,11.13,0.121,E,92.0,1.0,0.50254,E,1.019,0.83,E,1.0,1.0,,1.0,1.0,,1.0,,0.23939,E,1.18829,S,0.121
8,08_12,23,15,ハイファイスピード,21.25,97.88,1.209,S,81.0,1.0,1.06752,B,1.019,0.85,E,1.0,1.0,,1.0,1.0,,1.0,,1.06643,B,1.22587,S,1.209
8,08_12,23,16,メイショウサチダケ,0.75,3.46,0.043,E,80.0,1.0,0.92223,D,1.019,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.44263,E,0.043
8,08_12,23,17,ブーディガ,0.0,0.02,0.024,E,1.0,1.0,0.18709,E,1.019,0.604,E,1.0,1.0,,1.0,1.0,,1.0,,0.21157,E,0.96553,,0.024
8,08_12,23,18,マーゴットカーラ,2.93,13.5,0.183,E,74.0,1.0,0.44984,E,1.019,0.756,E,1.0,1.0,,1.0,1.0,,1.0,,0.98391,,0.53537,E,0.183
