場所,レース,クラス,馬番,馬名,MS_index,MS_index_value,総合係数,総合判定,基準値,未勝利,コース,(判定),O_Month,O_Level,(判定),O_Trouble,O_Bias,(複合判定),S_Female,S_Handi,(複合判定),重賞,(判定),血統,(判定),騎手,(判定),調教師,(判定),総合係数
10,10_12,23,14,ウォーターパラディ,6.11,56.93,0.74,E,84.0,1.0,0.84806,E,1.038,0.749,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.1221,A,0.91641,D,0.74
10,10_12,23,15,ジーティーアメリカ,3.16,29.48,0.503,E,84.0,1.0,0.81265,E,1.038,0.736,E,0.954,1.0,D,1.0,1.0,,1.0,,1.0,,0.84941,E,0.69713,E,0.503
6,06_1,7,1,シセイヒナタ,5.93,54.91,0.923,D,52.0,0.92634,1.10175,A,1.018,1.0,,1.0,1.0,,0.96,1.0,,1.0,,1.01596,,0.91081,D,1.14367,A,0.923
6,06_1,7,2,アドミ,10.01,92.73,0.946,D,76.0,1.0,1.09042,B,1.018,0.681,E,1.0,1.0,,1.227,1.0,S,1.0,,1.0,,1.02008,,1.28874,SS,0.946
6,06_1,7,3,ビアーレ,7.64,70.8,0.899,D,66.0,1.0,1.22344,S,1.018,0.727,E,1.0,1.0,,0.963,1.0,,1.0,,1.0,,1.03143,,1.19355,S,0.899
6,06_1,7,4,ジョイアミーア,5.81,53.8,0.869,E,75.0,1.0,1.16455,S,1.018,0.802,E,0.964,1.0,,0.984,1.0,,1.0,,0.91389,D,1.05438,B,0.82587,E,0.869
6,06_1,7,5,スカット,4.56,42.23,0.613,E,68.0,1.0,0.92877,D,1.018,0.656,E,1.0,1.001,,1.066,1.0,B,1.0,,1.0,,0.9255,D,1.01308,,0.613
6,06_1,7,6,アイアンブランド,4.47,41.47,0.512,E,87.0,1.0,1.15073,A,1.018,0.56,E,1.0,1.0,,0.842,1.0,E,1.0,,0.89365,D,1.03768,,0.93052,D,0.512
6,06_1,7,7,イヌボウノキラメキ,5.59,51.76,0.574,E,63.0,1.0,0.96765,,1.018,0.578,E,0.918,1.0,D,0.842,1.0,E,1.0,,1.1332,A,1.15045,A,1.43085,SS,0.574
6,06_1,7,8,ワンダーバリエンス,1.07,9.91,0.403,E,31.0,1.0,0.91075,D,1.018,0.499,E,1.0,1.0,,0.866,1.0,E,1.0,,1.0,,1.00636,,0.7929,E,0.403
6,06_1,7,9,ローズオブジャパン,6.86,63.58,1.01,,70.0,1.0,0.97937,,1.018,0.852,E,1.0,1.0,,0.959,1.0,D,1.0,,1.13999,A,1.08767,B,0.89988,D,1.01
6,06_1,7,10,オニノウタゲ,6.62,61.38,0.822,E,58.0,1.0,1.15,A,1.018,0.747,E,1.0,1.0,,0.963,1.0,,1.0,,1.0,,0.97584,,1.28813,SS,0.822
6,06_1,7,11,トコシエノヒトミ,4.94,45.77,0.612,E,73.0,1.0,0.88441,D,1.018,0.681,E,0.974,1.0,,1.066,1.0,B,1.0,,1.0,,0.96203,,1.02348,,0.612
6,06_1,7,12,ジュニアスウィート,5.39,49.99,0.717,E,67.0,1.0,1.003,,1.018,0.681,E,1.0,0.942,D,0.984,1.0,,1.0,,1.13327,A,0.98148,,1.04087,D,0.717
6,06_1,7,13,マジョリカ,0.05,0.47,0.493,E,1.0,1.0,0.89263,D,1.018,0.681,E,1.0,0.845,E,0.807,1.0,E,1.0,,1.08387,B,1.07852,B,0.9524,D,0.493
6,06_1,7,14,タヤスロレンヌ,7.12,65.98,0.88,D,66.0,1.0,0.96987,,1.018,0.747,E,1.0,1.0,,0.984,1.0,,1.0,,1.0,,1.21234,S,1.13582,A,0.88
6,06_1,7,15,マイニオサラスタス,3.42,31.69,0.673,E,52.0,1.0,0.92857,D,1.018,1.0,,1.0,0.796,E,0.908,1.0,D,1.0,,1.07412,B,0.91671,D,0.90609,D,0.673
6,06_1,7,16,ムーンブランシュ,20.53,190.27,2.43,SS,81.0,1.0,1.33928,SS,1.018,1.0,,1.155,1.0,A,1.144,1.0,A,1.0,,1.29511,SS,1.04133,D,0.96691,,2.43
6,06_2,7,1,ビップマリク,5.45,48.29,0.874,D,60.0,1.0,1.14547,A,1.018,0.72,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.04064,D,0.92141,D,0.874
6,06_2,7,2,シデンイッセン,8.61,76.27,0.959,D,69.0,1.0,1.03685,,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.04739,D,0.8676,E,1.15223,A,0.959
6,06_2,7,3,アイデアユー,15.09,133.7,1.881,SS,71.0,1.0,1.17847,S,1.018,1.0,,1.0,1.127,A,1.0,1.0,,1.0,,1.2587,SS,1.10537,A,1.00062,,1.881
6,06_2,7,4,スノースコール,11.26,99.81,1.044,D,69.0,1.0,0.93307,D,1.018,0.932,D,1.0,1.066,B,1.0,1.0,,1.0,,1.0,,1.10601,A,1.38571,SS,1.044
6,06_2,7,5,クラージュスター,5.82,51.61,0.902,D,53.0,1.0,1.27812,SS,1.018,0.779,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.88957,D,1.0803,B,0.902
6,06_2,7,6,ハルノアメ,5.43,48.07,0.702,E,69.0,1.0,1.21723,S,1.018,0.722,E,1.0,1.0,,1.0,1.0,,1.0,,0.8006,E,0.98061,,0.99186,,0.702
6,06_2,7,7,クアッドフォルツァ,2.39,21.2,0.393,E,61.0,1.0,0.75034,E,1.018,0.544,E,1.0,0.909,D,1.0,1.0,,1.0,,1.0,,1.0398,,0.88431,D,0.393
6,06_2,7,8,コンヴァーンクル,6.9,61.17,1.194,S,50.0,1.0,1.10993,A,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.02622,,1.02975,,1.02445,,1.194
6,06_2,7,9,ハロングロットル,6.09,53.93,1.096,B,64.0,1.0,1.16553,S,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.92353,D,0.76897,E,1.096
6,06_2,7,10,ハイランダー,4.98,44.09,0.548,E,52.0,1.0,0.99637,,1.018,0.493,E,1.0,1.0,,1.0,1.0,,1.0,,1.04139,D,1.05142,B,1.54926,SS,0.548
6,06_2,7,11,クリュメノス,3.19,28.23,0.648,E,48.0,1.0,0.85931,E,1.018,0.651,E,1.0,1.0,,1.0,1.0,,1.0,,1.17068,S,0.9721,,0.90687,D,0.648
6,06_2,7,12,ニシノモリミチ,4.74,42.0,0.613,E,70.4,1.0,1.01268,,1.018,0.656,E,1.0,0.881,D,1.0,1.0,,1.0,,1.0,,1.02812,,0.97463,,0.613
6,06_2,7,13,イントゥゴールデン,1.2,10.63,0.441,E,21.0,1.0,0.8332,E,1.018,0.481,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.08008,B,1.14891,A,0.441
6,06_2,7,14,コパノエイダン,10.24,90.73,1.026,,68.2,1.0,0.98006,,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.06252,B,0.96759,,1.29587,SS,1.026
6,06_2,7,15,ハリウッドグラム,4.28,37.88,0.631,E,60.0,1.0,0.7876,E,1.018,0.641,E,1.0,1.0,,1.0,1.0,,1.0,,1.07492,B,1.14185,A,1.00148,,0.631
6,06_2,7,16,ビックリパラダイス,4.34,38.41,0.577,E,58.0,1.0,0.75065,E,1.018,1.0,,0.823,1.0,E,1.0,1.0,,1.0,,1.05616,B,0.86889,E,1.14728,A,0.577
6,06_3,15,1,ハクサンマンゲツ,4.49,76.98,1.04,,79.2,0.97385,1.09876,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.11007,A,0.90434,D,0.93441,D,1.04
6,06_3,15,2,トウカイレオ,4.52,77.63,1.091,B,79.2,1.02882,1.20592,S,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.91389,D,0.99407,,0.898,D,1.091
6,06_3,15,3,ショービット,4.86,83.33,1.053,B,79.2,1.04177,0.98517,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.06012,B,0.99869,,1.053
6,06_3,15,4,ミヤザキムスメ,6.7,114.99,1.183,S,79.2,1.11198,1.07987,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0176,,1.22698,S,1.183
6,06_3,15,5,ピグマリオン,5.28,90.63,1.061,B,79.2,1.065,0.98034,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.03176,,1.01746,,1.07815,B,1.061
6,06_3,15,6,ターフクリスタル,5.98,102.57,1.205,S,79.2,1.09084,1.05696,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.07964,B,1.07439,B,1.205
6,06_3,15,7,ペルシアーノ,5.47,93.9,1.137,A,79.2,1.0264,0.98045,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.16721,S,1.04237,D,1.137
6,06_3,15,8,コリアンダーアイ,4.07,69.89,0.844,E,79.2,0.87125,1.0469,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.96911,,0.9863,,1.04519,D,0.844
6,06_3,15,9,ベラケンタウロス,4.34,74.42,0.928,D,79.2,1.05407,0.89174,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.01974,,1.01235,,0.928
6,06_3,15,10,デルマアソ,3.41,58.53,0.639,E,79.2,0.9297,0.93714,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.9243,D,0.81931,E,1.15671,A,0.639
6,06_3,15,11,マサノピンクレディ,8.9,152.73,1.943,SS,79.2,1.30054,1.02773,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.34711,SS,1.11491,A,0.99203,,1.943
6,06_3,15,12,サマーゲール,12.79,219.43,2.412,SS,79.2,1.32403,1.07529,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.38638,SS,1.26221,SS,1.14842,A,2.412
6,06_3,15,13,シーシェル,4.78,82.0,1.133,A,79.2,1.06523,1.03221,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.06415,B,0.9138,D,1.133
6,06_3,15,14,リトルコリンズ,6.44,110.55,1.061,B,79.2,1.00908,1.08172,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.00418,,1.31503,SS,1.061
6,06_3,15,15,エビスディアーナ,7.26,124.61,1.356,SS,79.2,1.0986,1.02019,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.09777,B,1.13829,A,1.1601,S,1.356
6,06_3,15,16,ミクロスギガース,10.72,184.0,1.595,SS,79.2,1.17066,1.03783,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.31739,SS,1.02922,,1.45641,SS,1.595
6,06_4,7,1,クリムゾンリーフ,4.08,33.07,0.543,E,62.0,1.0,0.9183,D,1.018,0.733,E,1.0,0.867,E,1.0,1.0,,1.0,,1.0,,0.91392,D,0.98179,,0.543
6,06_4,7,2,サンタピア,3.08,24.95,0.533,E,47.0,1.0,0.91733,D,1.018,0.616,E,1.0,0.876,D,1.0,1.0,,1.0,,1.0,,1.05859,B,0.99533,,0.533
6,06_4,7,3,テイクオンミー,7.01,56.84,0.665,E,79.8,1.0,0.94925,D,1.018,0.882,D,1.0,0.977,,1.0,1.0,,1.0,,0.90095,D,0.88612,D,1.07084,B,0.665
6,06_4,7,4,ジオストラテジー,4.48,36.33,0.612,E,52.0,1.0,0.93768,D,1.018,0.745,E,1.0,0.805,E,1.0,1.0,,1.0,,0.98908,,1.08027,B,1.14245,A,0.612
6,06_4,7,5,キョウエイアート,3.83,31.08,0.873,D,32.0,1.0,0.97093,,1.018,1.0,,0.844,0.874,E,1.0,1.0,,1.0,,1.11958,A,1.06892,B,1.11197,A,0.873
6,06_4,7,6,イベリスアマラ,1.55,12.6,0.243,E,52.0,1.0,0.86996,E,1.018,0.424,E,0.803,1.0,E,1.0,1.0,,1.0,,0.96761,,0.8334,E,0.99658,,0.243
6,06_4,7,7,レディトゥランブル,5.13,41.61,0.725,E,50.0,1.0,0.94337,D,1.018,0.72,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.04913,D,1.14766,A,0.725
6,06_4,7,8,カシマライフウ,9.38,75.99,1.05,B,71.0,1.0,1.04897,D,1.018,0.786,E,1.0,1.0,,1.0,1.0,,1.0,,1.07977,B,1.15823,A,1.02006,,1.05
6,06_4,7,9,モウレツ,3.52,28.55,0.93,D,35.0,1.0,0.95728,D,1.018,1.0,,1.0,0.844,E,1.0,1.0,,1.0,,1.30278,SS,0.86772,E,0.87717,D,0.93
6,06_4,7,10,ウインビギニング,20.3,164.5,1.96,SS,83.0,1.0,0.89883,D,1.018,1.294,SS,1.0,1.127,A,1.0,1.0,,1.0,,1.19519,S,1.22878,S,1.01062,,1.96
6,06_4,7,11,ファイアリービート,10.15,82.3,0.931,D,81.0,1.0,0.84825,E,1.018,0.863,E,0.955,1.0,D,1.0,1.0,,1.0,,1.17436,S,1.11434,A,1.09038,B,0.931
6,06_4,7,12,サクセスゴールド,9.97,80.77,1.228,S,66.0,1.0,1.08626,B,1.018,1.0,,0.965,0.996,,1.0,1.0,,1.0,,1.0,,1.15543,A,0.99674,,1.228
6,06_4,7,13,コウソクルリアン,4.34,35.16,0.665,E,55.0,1.0,0.82705,E,1.018,0.647,E,1.0,0.983,,1.0,1.0,,1.0,,1.16903,S,1.06238,B,0.96161,,0.665
6,06_4,7,14,エマープ,5.41,43.84,0.713,E,71.0,1.0,0.85557,E,1.018,0.641,E,1.0,1.0,,1.0,1.0,,1.0,,1.10133,A,1.15973,A,0.86651,E,0.713
6,06_4,7,15,コイオステソーロ,7.76,62.9,0.835,E,70.0,1.0,1.01472,,1.018,0.737,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.09681,B,1.07561,B,0.835
6,06_5,7,1,ベストブラザーズ,5.81,56.83,0.696,E,65.0,1.0,1.08779,B,1.018,0.677,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.92833,D,1.25547,SS,0.696
6,06_5,7,2,ウィロークリーク,6.73,65.84,0.891,D,80.0,1.0,1.37851,SS,1.018,0.746,E,1.0,1.0,,1.0,1.0,,1.0,,0.9712,,0.87671,D,0.92279,D,0.891
6,06_5,7,3,ゾネブルーム,1.44,14.06,0.26,E,65.0,1.0,0.80228,E,1.018,0.544,E,0.785,0.871,E,1.0,1.0,,1.0,,1.0,,0.85558,E,0.83172,E,0.26
6,06_5,7,4,マイネルヴェーゼン,5.82,57.0,0.817,E,64.0,1.0,1.0123,,1.018,0.733,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.08096,B,1.09099,B,0.817
6,06_5,7,5,ウェイクフィールド,4.1,40.15,0.836,E,62.0,1.0,0.90629,D,1.018,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.11832,A,1.08426,B,0.77484,E,0.836
6,06_5,7,6,ラヴィニアパーク,3.48,34.02,0.754,E,53.0,1.0,0.97881,,1.018,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.08762,B,0.93189,D,0.85071,E,0.754
6,06_5,7,7,キンググローリー,5.6,54.83,0.746,E,77.0,1.0,1.1536,A,1.018,0.743,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.85513,E,0.95373,D,0.746
6,06_5,7,8,モデレートゲイル,7.29,71.37,0.836,E,74.0,1.0,1.23512,S,1.018,0.779,E,1.0,1.0,,1.0,1.0,,1.0,,0.99107,,0.86127,E,1.15344,A,0.836
6,06_5,7,9,ノーブルスアーク,6.43,62.91,0.839,E,50.0,1.0,0.91842,D,1.018,0.643,E,1.0,1.0,,1.0,1.0,,1.0,,1.11079,A,1.25661,SS,1.49967,SS,0.839
6,06_5,7,10,フォーチュンローズ,10.21,99.98,1.225,S,74.0,1.0,1.03112,,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.11138,A,1.04975,D,1.10319,A,1.225
6,06_5,7,11,スチールナイト,4.19,41.05,0.547,E,66.0,1.0,0.92712,D,1.018,0.643,E,1.0,1.0,,1.0,1.0,,1.0,,1.08022,B,0.83381,E,1.1378,A,0.547
6,06_5,7,12,トーセンマジェスタ,4.37,42.76,0.705,E,60.0,1.0,1.11887,A,1.018,0.643,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.96285,,1.01045,,0.705
6,06_5,7,13,エクラドット,1.87,18.35,0.617,E,34.0,1.0,0.99089,,1.018,0.73,E,1.0,1.0,,1.0,1.0,,1.0,,0.94992,D,0.88152,D,0.87549,D,0.617
6,06_5,7,14,ロイヤルヤマト,3.93,38.48,0.749,E,46.0,1.0,1.02194,,1.018,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.96385,,1.11676,A,0.749
6,06_5,7,15,ファインブライト,5.28,51.68,0.828,E,70.0,1.0,1.07346,B,1.018,0.743,E,1.0,1.0,,1.0,1.0,,1.0,,1.19021,S,0.85645,E,0.89141,D,0.828
6,06_5,7,16,レッドリアライズ,2.86,27.97,0.593,E,63.0,1.0,1.00261,,1.018,0.677,E,1.0,1.0,,1.0,1.0,,1.0,,0.94232,D,0.91031,D,0.74858,E,0.593
6,06_5,7,17,ミッキーファルコン,13.16,128.87,1.627,SS,67.0,1.0,1.09744,B,1.018,1.331,SS,1.0,1.0,,1.0,1.0,,1.0,,1.11422,A,0.98202,,1.18189,S,1.627
6,06_5,7,18,ベルトラッキ,7.44,72.79,1.345,SS,62.0,1.0,1.29129,SS,1.018,0.932,D,1.0,1.0,,1.0,1.0,,1.0,,1.02319,,1.07333,B,0.87289,D,1.345
6,06_6,23,1,ニャンタロウ,5.78,68.98,0.991,,79.0,1.0,0.969,,1.038,0.876,D,1.0,1.0,,1.0,1.0,,1.0,,1.14988,A,0.9778,,0.88158,D,0.991
6,06_6,23,2,ロンギングフォユー,8.43,100.57,0.979,,100.0,1.0,1.05815,B,1.038,0.866,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.02942,,1.02725,,0.979
6,06_6,23,3,ラフレードピエル,6.85,81.67,0.884,D,72.0,1.0,0.81313,E,1.038,1.0,,1.0,0.949,D,1.0,1.0,,1.0,,1.0,,1.10367,A,1.28372,SS,0.884
6,06_6,23,4,ガンダ,10.78,128.54,1.409,SS,75.0,1.0,1.18629,S,1.038,0.984,,1.0,1.0,,1.0,1.0,,1.0,,1.22434,S,0.94975,D,1.21619,S,1.409
6,06_6,23,5,ケントン,5.46,65.16,0.792,E,79.0,1.0,0.87908,D,1.038,1.0,,1.0,0.848,E,1.0,1.0,,1.0,,0.96481,,1.06122,B,1.04133,D,0.792
6,06_6,23,6,ショウナンパトス,8.95,106.73,1.024,,89.0,1.0,1.16426,S,1.038,0.795,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0663,B,1.17101,S,1.024
6,06_6,23,7,タイセツナヒ,5.07,60.53,1.03,,64.0,1.0,0.99974,,1.038,0.802,E,1.038,1.0,,1.0,1.0,,1.0,,1.18685,S,1.00422,,0.91856,D,1.03
6,06_6,23,8,アジアントレジャー,5.57,66.47,0.949,D,61.0,1.0,0.90438,D,1.038,1.0,,1.0,0.879,D,1.0,1.0,,1.0,,1.22014,S,0.94297,D,1.14762,A,0.949
6,06_6,23,9,リヒトミューレ,7.35,87.68,0.941,D,85.0,1.0,0.98446,,1.038,1.0,,1.0,0.881,D,1.0,1.0,,1.0,,1.0,,1.04514,D,1.09641,B,0.941
6,06_6,23,10,ユアフェリシティ,7.66,91.4,1.196,S,89.0,1.0,1.13048,A,1.038,0.958,D,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.06386,B,0.85851,E,1.196
6,06_6,23,11,クラウトロック,9.9,118.13,1.1,A,92.0,1.0,0.9253,D,1.038,1.048,D,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0929,B,1.16668,S,1.1
6,06_6,23,12,アースインハマー,12.57,149.95,1.397,SS,74.0,1.0,1.1271,A,1.038,0.891,D,0.978,1.0,,1.0,1.0,,1.0,,1.1595,A,1.18148,S,1.45159,SS,1.397
6,06_6,23,13,セントゴーデンス,5.61,66.9,0.927,D,80.0,1.0,1.21412,S,1.038,0.681,E,1.0,1.0,,1.0,1.0,,1.0,,1.06943,B,1.01047,,0.90119,D,0.927
6,06_7,23,1,ホウオウゴールド,5.28,50.75,0.707,E,82.0,1.0,1.05743,B,1.038,0.664,E,1.0,1.0,,1.0,1.0,,1.0,,1.11182,A,0.87217,D,0.87559,D,0.707
6,06_7,23,2,ハーモニーソング,3.26,31.3,0.519,E,65.0,1.0,0.81237,E,1.038,0.541,E,1.0,1.0,,1.0,1.0,,1.0,,1.00923,,1.12833,A,0.92674,D,0.519
6,06_7,23,3,ブリッツアロング,1.85,17.74,0.525,E,55.0,1.0,0.72354,E,1.038,0.579,E,1.0,1.0,,1.0,1.0,,1.0,,1.02147,,1.18111,S,0.61482,E,0.525
6,06_7,23,4,クインズポラリス,3.08,29.59,0.497,E,77.0,1.0,0.73207,E,1.038,0.578,E,0.91,1.0,D,1.0,1.0,,1.0,,1.12352,A,1.10697,A,0.77272,E,0.497
6,06_7,23,5,カーヌスティ,9.05,86.95,0.887,D,82.2,1.0,0.78681,E,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.02234,,1.06253,B,1.19298,S,0.887
6,06_7,23,6,ヴォラーレ,7.15,68.75,0.873,D,82.2,1.0,0.79385,E,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.05908,B,0.95888,D,0.873
6,06_7,23,7,ショーモッシュ,3.17,30.46,0.464,E,77.0,1.0,0.73684,E,1.038,0.655,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.9261,D,0.85246,E,0.464
6,06_7,23,8,ホーリーブライト,6.02,57.82,0.835,E,87.0,1.0,0.89705,D,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.92594,D,0.96872,,0.79564,E,0.835
6,06_7,23,9,ヴィンブルレー,13.34,128.22,1.514,SS,84.0,1.0,0.97014,,1.038,1.324,SS,1.0,1.118,A,1.0,1.0,,1.0,,1.0,,1.01549,,1.00812,,1.514
6,06_7,23,10,エンジェルラダー,4.5,43.28,0.519,E,82.0,1.0,0.67133,E,1.038,0.799,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.93287,D,1.01605,,0.519
6,06_7,23,11,スマートフランキー,7.72,74.19,0.744,E,82.2,1.0,0.80708,E,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.88786,D,1.21402,S,0.744
6,06_7,23,12,シスター,10.34,99.39,0.968,,82.2,1.0,0.81208,E,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.15459,A,0.9944,,1.24994,S,0.968
6,06_7,23,13,バスターコール,3.11,29.86,0.605,E,65.0,1.0,0.97725,,1.038,0.672,E,1.0,1.0,,1.0,1.0,,1.0,,1.02363,,0.86714,E,0.75921,E,0.605
6,06_7,23,14,ルーフオブヘヴン,7.56,72.62,1.104,A,80.0,1.0,1.19539,S,1.038,0.663,E,1.0,1.09,B,1.0,1.0,,1.0,,1.23441,S,0.99695,,0.82252,E,1.104
6,06_7,23,15,ピコレッド,8.96,86.14,1.1,A,81.0,1.0,1.02607,,1.038,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.22791,S,0.84077,E,0.96714,,1.1
6,06_7,23,16,ヴィヴァラリス,5.63,54.08,0.637,E,70.0,1.0,0.93577,D,1.038,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,0.83042,E,1.05723,B,1.21281,S,0.637
6,06_8,23,1,ミヤジテン,6.36,37.71,0.441,E,78.0,1.0,0.99233,,1.038,0.536,E,1.0,1.0,,0.803,1.0,E,1.0,,0.95307,D,1.04437,D,1.09633,B,0.441
6,06_8,23,2,マタミカンサン,16.46,97.58,1.154,A,82.0,1.0,0.7977,E,1.038,1.002,,1.0,1.127,A,1.239,1.0,S,1.0,,1.0,,0.99632,,1.0304,,1.154
6,06_8,23,3,ピラニアキッス,13.16,78.0,0.813,E,82.2,1.0,0.76861,E,1.038,1.0,,1.0,1.0,,1.076,1.0,B,1.0,,1.00121,,0.94548,D,1.16806,S,0.813
6,06_8,23,4,ヴァリオーサ,16.73,99.2,0.969,,76.0,1.0,0.84064,E,1.038,0.954,D,1.0,0.98,,1.065,1.0,B,1.0,,1.09398,B,1.01949,,1.34576,SS,0.969
6,06_8,23,5,レリッシュ,3.04,18.05,0.335,E,65.0,1.0,0.7166,E,1.038,0.681,E,1.0,0.876,D,0.807,1.0,E,1.0,,0.95706,D,0.97831,,0.82776,E,0.335
6,06_8,23,6,ルージュマローネ,6.0,35.58,0.538,E,67.0,1.0,0.87373,D,1.038,0.681,E,1.0,0.949,D,0.85,1.0,E,1.0,,1.05824,B,1.01981,,0.98712,,0.538
6,06_8,23,7,テンミラージュ,6.34,37.6,0.396,E,73.0,1.0,0.73829,E,1.038,0.61,E,1.0,1.0,,0.906,1.0,D,1.0,,1.07098,B,0.87297,D,1.29922,SS,0.396
6,06_8,23,8,パースウェイド,6.1,36.14,0.406,E,75.0,1.0,0.72417,E,1.038,0.61,E,1.0,0.897,D,0.906,1.0,D,1.0,,1.0,,1.08983,B,1.1854,S,0.406
6,06_8,23,9,ライズトゥザトップ,7.7,45.64,0.67,E,63.0,1.0,0.89015,D,1.038,1.0,,0.784,1.0,E,0.775,1.0,E,1.0,,1.24427,S,0.95965,D,1.07988,B,0.67
6,06_8,23,10,シャンハイナイト,4.87,28.85,0.464,E,73.0,1.0,0.74744,E,1.038,0.702,E,0.947,0.921,D,0.968,1.0,,1.0,,0.96708,,1.04447,D,0.85074,E,0.464
6,06_8,23,11,キョウエイフロイデ,12.71,75.33,0.746,E,82.0,1.0,0.90267,D,1.038,1.0,,0.904,1.0,D,0.856,1.0,E,1.0,,1.03231,,0.9972,,1.23101,S,0.746
6,06_8,23,12,ミラクルダンサー,0.53,3.14,0.341,E,8.0,1.0,0.88886,D,1.038,0.481,E,1.0,0.913,D,0.765,1.0,E,1.0,,1.01895,,1.08006,B,1.14968,A,0.341
6,06_9,43,1,マイネルフーガ,6.5,54.13,0.755,E,82.0,1.0,0.96937,,1.028,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,0.94526,D,1.07291,B,0.87424,D,0.755
6,06_9,43,2,タイセイリコルド,15.38,128.17,1.329,SS,85.0,1.0,1.35427,SS,1.028,0.746,E,1.0,1.0,,1.0,1.0,,1.0,,1.08989,B,1.17417,S,1.1337,A,1.329
6,06_9,43,3,ミーントゥビー,6.86,57.19,0.758,E,82.0,1.0,1.0106,,1.028,0.701,E,1.0,1.0,,1.0,1.0,,1.0,,1.02601,,1.01424,,0.91995,D,0.758
6,06_9,43,4,ダイシンアポロン,10.78,89.86,1.034,,84.0,1.0,1.26608,SS,1.028,0.742,E,1.0,1.0,,1.0,1.0,,1.0,,1.07391,B,0.99743,,1.03426,,1.034
6,06_9,43,5,ヤマニンアドホック,21.48,179.01,1.624,SS,83.0,1.0,1.04607,D,1.028,1.285,SS,1.0,1.0,,1.0,1.0,,1.0,,1.18383,S,0.99289,,1.32784,SS,1.624
6,06_9,43,6,ビーオンザカバー,9.67,80.54,0.782,E,89.0,1.0,0.90974,D,1.028,0.727,E,1.0,1.0,,1.0,1.0,,1.0,,1.1847,S,0.97076,,1.15701,A,0.782
6,06_9,43,7,ドゥカート,12.96,108.0,0.935,D,80.0,1.0,1.06881,B,1.028,0.704,E,1.0,1.0,,1.0,1.0,,1.0,,1.19675,S,1.00954,,1.44365,SS,0.935
6,06_9,43,8,レイヤードレッド,8.06,67.2,0.931,D,84.0,1.0,1.12458,A,1.028,0.755,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.06636,B,0.8596,E,0.931
