場所,レース,クラス,馬番,馬名,MS_index,MS_index_value,総合係数,総合判定,基準値,未勝利,コース,(判定),O_Month,O_Level,(判定),O_Trouble,O_Bias,(複合判定),S_Female,S_Handi,(複合判定),重賞,(判定),血統,(判定),総合係数
6,06_10,131,9,バスタードサフラン,1.06,4.29,0.043,E,101.0,1.0,1.09334,B,0.996,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,1.08842,B,0.043
6,06_10,131,10,ハギノサステナブル,0.44,1.77,0.017,E,105.0,1.0,0.43543,E,0.996,0.036,E,0.99,1.0,,1.0,1.0,,1.0,,1.09445,B,0.017
6,06_10,131,11,フタイテンロック,8.21,33.3,0.347,E,96.0,1.0,0.43727,E,0.996,0.801,E,1.0,0.993,,1.0,1.0,,1.0,,1.00174,,0.347
6,06_10,131,12,レガーロデルシエロ,19.34,78.41,0.784,E,100.0,1.0,1.01571,,0.996,0.73,E,1.0,1.0,,1.0,1.0,,1.0,,1.06208,B,0.784
6,06_10,131,13,ハビレ,0.44,1.78,0.018,E,97.0,1.0,0.44478,E,0.996,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,1.15279,A,0.018
6,06_10,131,14,テーオーグランビル,10.82,43.86,0.375,E,117.0,1.0,0.45773,E,0.996,0.8,E,1.027,1.0,,1.0,1.0,,1.0,,1.0,,0.375
6,06_10,131,15,リチュアル,6.73,27.3,0.294,E,93.0,1.0,0.43785,E,0.996,0.776,E,1.0,0.96,,1.0,1.0,,1.0,,0.90395,D,0.294
6,06_10,131,16,ダノンザボルケーノ,0.37,1.52,0.018,E,86.0,1.0,1.03022,,0.996,0.036,E,0.939,1.0,D,1.0,1.0,,1.0,,0.51096,E,0.018
6,06_11,163,1,レオアジャイル,7.72,28.67,0.333,E,86.0,1.0,1.3429,SS,0.995,0.857,E,1.0,1.0,,0.961,1.0,,0.30294,E,1.0,,0.333
6,06_11,163,2,ピエドゥラパン,11.7,43.45,0.511,E,85.0,1.0,0.53528,E,0.995,1.24,S,1.0,1.0,,1.025,1.0,,0.72913,E,1.03525,,0.511
6,06_11,163,3,トワニ,5.52,20.51,0.228,E,90.0,1.0,0.49881,E,0.995,0.848,E,1.0,1.0,,1.016,1.0,,0.5272,E,1.01121,,0.228
6,06_11,163,4,ビッグカレンルーフ,21.87,81.21,0.829,E,98.0,1.0,1.22654,S,0.995,1.067,B,1.022,1.0,,0.914,1.0,D,0.64648,E,1.05447,B,0.829
6,06_11,163,5,エゴンウレア,2.01,7.48,0.1,E,75.0,1.0,0.50037,E,0.995,0.857,E,1.0,1.0,,0.95,1.0,D,0.24616,E,1.0,,0.1
6,06_11,163,6,トラスコンガーデン,5.44,20.19,0.273,E,74.0,1.0,0.53896,E,0.995,0.888,D,1.0,1.0,,1.089,1.0,B,0.52596,E,1.0,,0.273
6,06_11,163,7,ノーザンタイタン,2.88,10.68,0.134,E,80.0,1.0,1.12601,A,0.995,0.904,D,1.0,1.0,,0.99,1.0,,0.12564,E,1.0601,B,0.134
6,06_11,163,8,リュクスパトロール,3.09,11.46,0.161,E,71.0,1.0,1.20065,S,0.995,1.0,,1.0,1.0,,0.983,1.0,,0.26525,E,0.51825,E,0.161
6,06_11,163,9,サンアントワーヌ,14.51,53.87,0.665,E,81.0,1.0,0.57924,E,0.995,0.965,,1.0,1.0,,0.914,1.0,D,1.25901,SS,1.03961,,0.665
6,06_11,163,10,モルニケ,1.15,4.27,0.058,E,73.0,1.0,0.54845,E,0.995,0.862,E,1.0,1.0,,1.025,1.0,,0.1212,E,1.0,,0.058
6,06_11,163,11,ハーディジェナー,7.44,27.64,0.325,E,85.0,1.0,1.21047,S,0.995,1.061,B,1.0,1.0,,0.94,1.0,D,0.27465,E,0.9859,,0.325
6,06_11,163,12,ギリーズボール,0.31,1.15,0.016,E,72.0,1.0,0.60489,E,0.995,0.104,E,1.0,1.0,,0.94,1.0,D,0.27177,E,1.00297,,0.016
6,06_11,163,13,ヴィスコンテッサ,2.95,10.95,0.134,E,82.0,1.0,0.44051,E,0.995,1.08,B,1.0,1.0,,0.95,1.0,D,0.3032,E,0.97993,,0.134
6,06_11,163,14,ヴァリスマリネリス,2.88,10.7,0.147,E,73.0,1.0,1.33784,SS,0.995,0.869,E,1.0,1.0,,0.98,1.0,,0.12929,E,1.0,,0.147
6,06_11,163,15,ブラックチャリス,4.46,16.57,0.166,E,100.0,1.0,0.50515,E,0.995,1.036,,1.0,1.0,,1.134,1.0,A,0.25973,E,1.07998,B,0.166
6,06_11,163,16,マカレイ,6.06,22.5,0.296,E,76.0,1.0,1.20781,S,0.995,0.865,E,1.0,1.0,,0.94,1.0,D,0.29903,E,1.01328,,0.296
6,06_12,43,1,ドントゥザムーン,11.47,103.87,1.082,B,96.0,1.0,1.03513,,1.008,0.874,D,1.0,1.032,,1.0,1.0,,1.0,,1.14933,A,1.082
6,06_12,43,2,アスタールフナ,4.52,40.92,0.455,E,90.0,1.0,0.44104,E,1.008,1.053,B,1.029,1.0,,1.0,1.0,,1.0,,0.94373,D,0.455
6,06_12,43,3,サンディブロンド,7.18,65.03,0.765,E,85.0,1.0,0.96194,,1.008,0.729,E,1.0,0.955,D,1.0,1.0,,1.0,,1.13293,A,0.765
6,06_12,43,4,メラーキ,0.06,0.57,0.571,E,1.0,1.0,0.88478,D,1.008,0.647,E,1.0,1.0,,1.0,1.0,,1.0,,0.98988,,0.571
6,06_12,43,5,チャロ,13.83,125.19,1.29,SS,97.0,1.0,1.19483,S,1.008,0.924,D,1.0,1.0,,1.0,1.0,,1.0,,1.15949,A,1.29
6,06_12,43,6,エチャケナ,7.63,69.07,0.812,E,85.0,1.0,0.94758,D,1.008,0.756,E,1.0,1.0,,1.0,1.0,,1.0,,1.12503,A,0.812
6,06_12,43,7,メモリーグラス,10.52,95.2,1.161,S,82.0,1.0,1.01104,,1.008,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.13922,A,1.161
6,06_12,43,8,サンダーアリュール,6.36,57.57,0.811,E,71.0,1.0,0.84726,E,1.008,0.761,E,1.0,1.0,,1.0,1.0,,1.0,,1.24722,S,0.811
6,06_12,43,9,ラストシャリナ,0.19,1.69,0.019,E,87.0,1.0,1.09554,B,1.008,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,0.49017,E,0.019
6,06_12,43,10,ヤマメキング,0.33,2.97,0.035,E,84.0,1.0,0.97229,,1.008,0.036,E,0.985,0.954,D,1.0,1.0,,1.0,,1.06948,B,0.035
6,06_12,43,11,ハードセルツァー,4.71,42.65,0.459,E,93.0,1.0,0.43899,E,1.008,0.875,D,1.0,0.985,,1.0,1.0,,1.0,,1.20294,S,0.459
6,06_12,43,12,スプランドゥール,4.01,36.27,0.417,E,87.0,1.0,0.50467,E,1.008,0.777,E,1.0,1.0,,1.0,1.0,,1.0,,1.05456,B,0.417
6,06_12,43,13,モリノレッドスター,0.95,8.61,0.392,E,22.0,1.0,0.41479,E,1.008,0.749,E,1.079,1.0,B,1.0,1.0,,1.0,,1.15862,A,0.392
6,06_12,43,14,スノーサイレンス,14.64,132.49,1.365,SS,97.0,1.0,1.08221,B,1.008,1.005,,1.0,1.032,,1.0,1.0,,1.0,,1.20674,S,1.365
6,06_12,43,15,ロードトレゾール,2.88,26.03,0.334,E,78.0,1.0,0.43914,E,1.008,0.713,E,1.0,1.0,,1.0,1.0,,1.0,,1.05785,B,0.334
6,06_12,43,16,メイショウドライブ,10.73,97.13,1.044,D,93.0,1.0,1.02447,,1.008,1.004,,1.0,1.007,,1.0,1.0,,1.0,,1.0,,1.044
8,08_1,7,1,マリノエステーラ,15.55,62.26,1.092,B,57.0,1.0,1.07822,B,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.092
8,08_1,7,2,ギレイ,6.22,24.91,0.43,E,58.0,1.0,0.98012,,1.013,0.409,E,1.0,1.0,,1.0,1.0,,1.0,,1.05797,B,0.43
8,08_1,7,3,キタノシャカール,11.48,45.97,0.621,E,74.0,1.0,0.42024,E,1.013,1.508,SS,1.0,1.032,,1.0,1.0,,1.0,,0.93772,D,0.621
8,08_1,7,4,キボウホー,8.24,32.98,0.61,E,54.0,1.0,0.89925,D,1.013,0.67,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.61
8,08_1,7,5,フロムザムーン,1.06,4.24,0.081,E,52.0,1.0,0.40995,E,1.013,0.196,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.081
8,08_1,7,6,ワンダフルデイズ,18.47,73.96,1.212,S,61.0,1.0,1.03217,,1.013,1.0,,1.0,1.074,B,1.0,1.0,,1.0,,1.07957,B,1.212
8,08_1,7,7,ミスターエメラルド,1.48,5.93,0.083,E,72.0,1.0,1.02144,,1.013,0.072,E,0.972,1.0,,1.0,1.0,,1.0,,1.14301,A,0.083
8,08_1,7,8,メイショウソウテン,2.95,11.82,0.171,E,69.0,1.0,0.42116,E,1.013,0.417,E,1.0,1.0,,1.0,1.0,,1.0,,0.9624,,0.171
8,08_1,7,9,ニテンイチリュウ,2.47,9.89,0.215,E,46.0,1.0,1.06496,B,1.013,0.2,E,1.0,1.0,,1.0,1.0,,1.0,,0.99696,,0.215
8,08_1,7,10,メイショウゴウケツ,13.51,54.12,1.002,,54.0,1.0,0.9574,D,1.013,1.0,,1.0,0.996,,1.0,1.0,,1.0,,1.03728,,1.002
8,08_1,7,11,メンデレーエフ,6.03,24.15,0.343,E,70.4,1.0,0.43348,E,1.013,0.795,E,0.98,1.0,,1.0,1.0,,1.0,,1.00258,,0.343
8,08_1,7,12,ミニュイ,0.2,0.8,0.018,E,45.0,1.0,0.47239,E,1.013,0.036,E,0.924,0.984,D,1.0,1.0,,1.0,,1.14234,A,0.018
8,08_1,7,13,サンセバ,0.66,2.65,0.042,E,63.0,1.0,0.96849,,1.013,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,1.19769,S,0.042
8,08_1,7,14,アンコールアゲイン,0.31,1.23,0.018,E,69.0,1.0,0.48686,E,1.013,0.036,E,1.0,1.005,,1.0,1.0,,1.0,,1.0,,0.018
8,08_1,7,15,ロンバルドシチー,4.5,18.03,0.322,E,56.0,1.0,0.39564,E,1.013,0.803,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.322
8,08_1,7,16,マシン,6.87,27.51,0.369,E,74.5,1.0,0.41663,E,1.013,0.874,D,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.369
8,08_2,15,1,ホワイトラバーズ,1.61,18.98,0.235,E,80.6,0.46522,1.10291,A,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,0.47402,E,0.235
8,08_2,15,3,メイショウアカリ,8.14,95.9,1.189,S,80.6,1.10745,1.07544,B,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.03215,,1.189
8,08_2,15,4,ダリアフレイバー,8.06,94.97,1.177,S,80.6,1.18017,1.03144,,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.0,,1.177
8,08_2,15,5,ハイラブエナン,7.55,88.95,1.103,A,80.6,1.06946,1.06612,B,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.0,,1.103
8,08_2,15,6,トモジャカトゥーラ,7.44,87.63,1.086,B,80.6,1.06745,1.05224,B,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.0,,1.086
8,08_2,15,7,アンウェイバリング,3.31,38.94,0.483,E,80.6,0.48636,0.99772,,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.02855,,0.483
8,08_2,15,8,アティラン,6.89,81.17,1.006,,80.6,1.05617,0.98506,,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.0,,1.006
8,08_2,15,9,ヴァイヴァーイ,8.63,101.67,1.261,SS,80.6,1.10554,1.05704,B,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.1152,A,1.261
8,08_2,15,10,ハッピーラブソング,6.67,78.58,0.974,,80.6,1.02723,0.98053,,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.0,,0.974
8,08_2,15,11,ルージュエテルナ,3.06,36.07,0.447,E,80.6,1.05261,0.43287,E,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.01461,,0.447
8,08_2,15,12,ヴェスタールカ,7.87,92.72,1.15,A,80.6,1.09041,1.08996,B,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.0,,1.15
8,08_2,15,13,ペガサスウィンド,3.39,39.88,0.494,E,80.6,1.00391,0.47443,E,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.07315,B,0.494
8,08_2,15,14,ペトリコール,10.13,119.34,1.48,SS,80.6,1.08394,1.09749,B,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.28581,SS,1.48
8,08_2,15,15,アリュウ,7.47,87.98,1.091,B,80.6,1.06366,1.06022,B,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.0,,1.091
8,08_2,15,16,ジャミールアイン,9.75,114.78,1.423,SS,80.6,1.11457,1.06976,B,0.985,1.0,,1.0,1.0,,0.982,1.0,,1.0,,1.23389,S,1.423
8,08_3,7,1,ジョーカー,25.96,97.77,1.253,SS,78.0,1.0,1.1569,A,1.013,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.06953,B,1.253
8,08_3,7,2,ペプチドレオン,5.58,21.02,0.288,E,73.0,1.0,0.43449,E,1.013,0.851,E,0.963,0.806,E,1.0,1.0,,1.0,,0.99047,,0.288
8,08_3,7,3,ウルスツイスター,4.34,16.34,0.215,E,76.0,1.0,1.07126,B,1.013,0.197,E,1.004,1.0,,1.0,1.0,,1.0,,1.0,,0.215
8,08_3,7,4,メイショウサッソウ,4.55,17.15,0.223,E,77.0,1.0,1.12123,A,1.013,0.196,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.223
8,08_3,7,5,スタープレイン,2.95,11.13,0.206,E,54.0,1.0,0.47683,E,1.013,0.409,E,1.0,1.0,,1.0,1.0,,1.0,,1.04356,D,0.206
8,08_3,7,6,スカイピア,3.67,13.83,0.266,E,52.0,1.0,0.4596,E,1.013,0.613,E,1.0,0.932,D,1.0,1.0,,1.0,,1.0,,0.266
8,08_3,7,7,カンフージョン,7.99,30.09,0.64,E,47.0,1.0,0.92899,D,1.013,0.68,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.64
8,08_3,7,8,ナリタアーマー,5.38,20.27,0.317,E,64.0,1.0,0.43086,E,1.013,0.812,E,1.011,1.0,,1.0,1.0,,1.0,,0.88437,D,0.317
8,08_3,7,9,カセノナユタ,1.3,4.89,0.119,E,41.0,1.0,0.19978,E,1.013,0.621,E,0.926,0.984,D,1.0,1.0,,1.0,,1.04279,D,0.119
8,08_3,7,10,ブクブクー,5.57,20.98,0.356,E,59.0,1.0,0.43028,E,1.013,0.816,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.356
8,08_3,7,11,イズントイット,12.91,48.61,0.631,E,77.0,1.0,0.46782,E,1.013,1.271,SS,1.0,1.0,,1.0,1.0,,1.0,,1.04772,D,0.631
8,08_3,7,12,サンオブザサン,6.71,25.28,0.486,E,52.0,1.0,1.21089,S,1.013,0.396,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.486
8,08_3,7,13,タイセイグローバル,0.57,2.13,0.034,E,63.0,1.0,0.99937,,1.013,0.036,E,0.933,1.0,D,1.0,1.0,,1.0,,1.0,,0.034
8,08_3,7,14,アニマレイ,7.5,28.26,0.435,E,65.0,1.0,0.49094,E,1.013,1.0,,1.0,0.935,D,1.0,1.0,,1.0,,0.9354,D,0.435
8,08_3,7,15,ヨドノクラウン,0.03,0.13,0.128,E,1.0,1.0,0.19285,E,1.013,0.807,E,1.0,1.0,,1.0,1.0,,1.0,,0.81031,E,0.128
8,08_3,7,16,モンスエ,4.98,18.77,0.298,E,63.0,1.0,0.39204,E,1.013,0.75,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.298
8,08_5,23,1,スターオブロンドン,4.51,20.36,0.224,E,91.0,1.0,1.15014,A,1.019,0.197,E,1.068,0.909,,1.0,1.0,,1.0,,1.0,,0.224
8,08_5,23,2,メイショウリュウシ,4.51,20.34,0.257,E,79.0,1.0,1.18829,S,1.019,0.195,E,1.0,1.0,,1.0,1.0,,1.0,,1.08995,B,0.257
8,08_5,23,3,パータリプトラ,10.3,46.44,0.54,E,86.0,1.0,1.17013,S,1.019,1.0,,1.0,1.001,,1.0,1.0,,1.0,,0.4524,E,0.54
8,08_5,23,4,カナタコナタ,17.0,76.68,0.807,E,95.0,1.0,0.98972,,1.019,0.8,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.807
8,08_5,23,5,スマートジュリアス,0.37,1.67,0.02,E,85.0,1.0,0.56173,E,1.019,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,0.95556,D,0.02
8,08_5,23,6,サヨノパララックス,6.94,31.28,0.381,E,82.0,1.0,0.49271,E,1.019,0.79,E,1.0,1.007,,1.0,1.0,,1.0,,0.95456,D,0.381
8,08_5,23,7,ライトオブヌカタ,22.72,102.44,1.089,B,94.0,1.0,0.88914,D,1.019,1.193,S,0.975,1.033,,1.0,1.0,,1.0,,1.0,,1.089
8,08_5,23,8,エブリデイ,20.71,93.41,1.197,S,78.0,1.0,0.96089,,1.019,1.223,S,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.197
8,08_5,23,9,シュテフィ,4.18,18.85,0.299,E,63.0,1.0,0.45756,E,1.019,0.642,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.299
8,08_5,23,10,ラッキーバック,8.76,39.49,0.5,E,79.0,1.0,0.48355,E,1.019,1.013,,1.0,1.001,,1.0,1.0,,1.0,,1.0,,0.5
8,08_6,23,1,レーンアジリティ,9.53,47.4,0.676,E,70.0,1.0,1.00402,,1.019,0.746,E,0.95,0.933,D,1.0,1.0,,1.0,,1.0,,0.676
8,08_6,23,2,ポルトドール,4.61,22.92,0.302,E,76.0,1.0,0.42524,E,1.019,0.785,E,1.0,0.884,D,1.0,1.0,,1.0,,1.00267,,0.302
8,08_6,23,3,ヨリノレジェンド,10.28,51.14,0.595,E,86.0,1.0,0.44964,E,1.019,0.941,D,1.0,1.0,,1.0,1.0,,1.0,,1.37892,SS,0.595
8,08_6,23,4,テンエースワン,4.56,22.69,0.295,E,77.0,1.0,0.43394,E,1.019,0.669,E,1.0,1.0,,1.0,1.0,,1.0,,0.99563,,0.295
8,08_6,23,5,サトノブリジャール,7.0,34.83,0.396,E,88.0,1.0,0.42728,E,1.019,0.838,E,1.0,1.0,,1.0,1.0,,1.0,,1.08472,B,0.396
8,08_6,23,6,エイユーファイヤー,11.44,56.9,0.748,E,76.0,1.0,1.0449,D,1.019,0.784,E,1.0,0.896,D,1.0,1.0,,1.0,,1.0,,0.748
8,08_6,23,7,キュードス,4.57,22.73,0.311,E,73.0,1.0,0.39973,E,1.019,0.764,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.311
8,08_6,23,8,ガウラスパーク,2.03,10.09,0.131,E,77.0,1.0,0.43058,E,1.019,0.669,E,1.0,1.0,,1.0,1.0,,1.0,,0.44629,E,0.131
8,08_6,23,9,ピエナオルフェ,7.47,37.15,0.459,E,81.0,1.0,1.0784,B,1.019,0.418,E,1.0,1.0,,1.0,1.0,,1.0,,0.99982,,0.459
8,08_6,23,10,ララエキリーブル,6.34,31.57,0.41,E,77.0,1.0,0.43048,E,1.019,0.86,E,1.0,1.0,,1.0,1.0,,1.0,,1.08697,B,0.41
8,08_6,23,11,サイモンシュバリエ,20.32,101.11,1.232,S,82.0,1.0,1.04047,D,1.019,0.848,E,1.072,1.049,A,1.0,1.0,,1.0,,1.21902,S,1.232
8,08_6,23,12,ハイグッドワールド,6.21,30.88,0.396,E,78.0,1.0,0.45187,E,1.019,0.755,E,1.0,1.0,,1.0,1.0,,1.0,,1.13842,A,0.396
8,08_6,23,13,サンライズバレット,0.3,1.48,0.017,E,88.0,1.0,0.46526,E,1.019,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,0.99229,,0.017
8,08_6,23,14,ゴルデールスカー,5.36,26.69,0.381,E,70.0,1.0,0.47188,E,1.019,0.795,E,1.0,1.0,,1.0,1.0,,1.0,,0.99671,,0.381
8,08_7,23,1,シェーラ,9.52,97.52,1.093,B,89.2,1.0,1.07231,B,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.093
8,08_7,23,2,ハギノピアチェーレ,4.1,41.98,0.404,E,104.0,1.0,0.45987,E,1.019,0.772,E,1.0,1.0,,1.0,1.0,,1.0,,1.11648,A,0.404
8,08_7,23,3,ヴィーナスバブル,2.76,28.29,0.345,E,82.0,1.0,0.4375,E,1.019,0.811,E,1.0,1.0,,1.0,1.0,,1.0,,0.95401,D,0.345
8,08_7,23,4,サミダレナイツ,10.2,104.44,1.123,A,93.0,1.0,1.10212,A,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.123
8,08_7,23,5,メイショウピリカ,6.33,64.82,0.831,E,78.0,1.0,0.9458,D,1.019,0.86,E,1.0,1.0,,1.0,1.0,,1.0,,1.00265,,0.831
8,08_7,23,6,オゴオゴ,7.89,80.79,1.036,,78.0,1.0,0.96451,,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.05392,B,1.036
8,08_7,23,7,プレデスティナーレ,3.52,36.0,0.468,E,77.0,1.0,0.45743,E,1.019,0.844,E,1.0,1.0,,1.0,1.0,,1.0,,1.18855,S,0.468
8,08_7,23,8,テレプシコーラ,7.32,74.94,0.824,E,91.0,1.0,0.88978,D,1.019,0.835,E,1.0,1.0,,1.0,1.0,,1.0,,1.08819,B,0.824
8,08_7,23,9,シンドリームシン,10.19,104.29,1.159,A,90.0,1.0,1.1853,S,1.019,0.863,E,1.0,1.0,,1.0,1.0,,1.0,,1.11226,A,1.159
8,08_7,23,10,タマモランプ,10.66,109.1,1.173,S,93.0,1.0,1.18684,S,1.019,0.85,E,1.0,1.0,,1.0,1.0,,1.0,,1.14134,A,1.173
8,08_7,23,11,ダノンアトラス,8.02,82.09,1.172,S,70.0,1.0,1.03067,,1.019,0.808,E,1.0,1.0,,1.0,1.0,,1.0,,1.38129,SS,1.172
8,08_7,23,12,ロールザダイス,1.57,16.06,0.17,E,94.5,1.0,0.19932,E,1.019,0.827,E,1.0,1.0,,1.0,1.0,,1.0,,1.01109,,0.17
8,08_7,23,13,ニホンピロデヴィン,7.74,79.26,1.132,A,70.0,1.0,0.96472,,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.15183,A,1.132
8,08_7,23,14,サンライズバブル,10.19,104.29,1.185,S,88.0,1.0,1.1004,A,1.019,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.05694,B,1.185
8,08_8,43,1,アオイミモザ,4.09,35.3,0.415,E,85.0,1.0,0.48524,E,1.008,0.792,E,1.0,1.0,,1.0,1.0,,1.0,,1.07252,B,0.415
8,08_8,43,2,タイガースパーク,5.52,47.61,0.58,E,82.0,1.0,0.92371,D,1.008,0.581,E,1.0,1.0,,1.0,1.0,,1.0,,1.07256,B,0.58
8,08_8,43,3,シンエン,1.02,8.79,0.117,E,75.0,1.0,0.19002,E,1.008,0.581,E,1.0,1.0,,1.0,1.0,,1.0,,1.05299,B,0.117
8,08_8,43,4,アスクアイルビゼア,12.09,104.35,1.092,B,95.5,1.0,0.99659,,1.008,1.0,,1.021,1.0,,1.0,1.0,,1.0,,1.06498,B,1.092
8,08_8,43,5,カルパ,8.13,70.11,0.866,E,81.0,1.0,1.01421,,1.008,0.796,E,1.0,1.027,,1.0,1.0,,1.0,,1.03638,,0.866
8,08_8,43,6,フィリップ,8.65,74.63,0.921,D,81.0,1.0,1.117,A,1.008,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.81833,E,0.921
8,08_8,43,7,レッドダンルース,7.71,66.56,0.832,E,80.0,1.0,0.93207,D,1.008,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.88554,D,0.832
8,08_8,43,8,ユウトザレン,2.46,21.23,0.259,E,82.0,1.0,0.38378,E,1.008,0.669,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.259
8,08_8,43,9,トーレ,2.14,18.44,0.267,E,69.0,1.0,0.42942,E,1.008,0.691,E,0.861,0.987,E,1.0,1.0,,1.0,,1.05072,B,0.267
8,08_8,43,10,サンダーバース,1.85,15.92,0.325,E,49.0,1.0,0.41601,E,1.008,0.621,E,1.0,1.0,,1.0,1.0,,1.0,,1.24838,S,0.325
8,08_8,43,11,ダイシンリンク,15.19,131.09,1.409,SS,93.0,1.0,0.98219,,1.008,1.0,,1.052,1.0,B,1.0,1.0,,1.0,,1.3528,SS,1.409
8,08_8,43,12,マサハヤウォルズ,0.85,7.37,0.119,E,62.0,1.0,0.432,E,1.008,0.652,E,1.0,0.861,E,1.0,1.0,,1.0,,0.48607,E,0.119
8,08_8,43,13,バイファーザベスト,2.61,22.52,0.322,E,70.0,1.0,0.41907,E,1.008,0.709,E,1.0,0.97,,1.0,1.0,,1.0,,1.10741,A,0.322
8,08_8,43,14,ニューオーリンズ,12.82,110.59,1.117,A,99.0,1.0,1.15308,A,1.008,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.96104,,1.117
8,08_8,43,15,ラファル,12.1,104.38,0.995,,105.0,1.0,1.07273,B,1.008,0.789,E,1.0,1.0,,1.0,1.0,,1.0,,1.16584,S,0.995
8,08_8,43,16,サンダーロード,2.77,23.88,0.291,E,82.0,1.0,0.40868,E,1.008,0.74,E,1.0,0.955,D,1.0,1.0,,1.0,,1.0,,0.291
8,08_9,43,1,エリカヴェネチア,6.01,18.37,0.195,E,94.0,1.0,0.98125,,1.008,0.196,E,1.0,1.006,,1.0,1.0,,1.0,,1.0,,0.195
8,08_9,43,2,テーオーマルコーニ,33.06,101.12,1.031,,98.0,1.0,0.93172,D,1.008,1.005,,1.0,1.032,,1.0,1.0,,1.0,,1.05888,B,1.031
8,08_9,43,3,ディオスパーダ,19.98,61.11,0.912,D,67.0,1.0,0.88288,D,1.008,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.02486,,0.912
8,08_9,43,4,ゴッドエスパーダ,0.51,1.57,0.017,E,95.0,1.0,1.01064,,1.008,0.036,E,1.0,1.0,,1.0,1.0,,1.0,,0.45253,E,0.017
8,08_9,43,5,ヒデノレインボー,2.89,8.83,0.119,E,74.0,1.0,0.17776,E,1.008,0.669,E,0.886,1.0,D,1.0,1.0,,1.0,,1.12454,A,0.119
8,08_9,43,6,エイカイソウル,2.76,8.45,0.093,E,90.3,1.0,0.45805,E,1.008,0.197,E,0.982,0.983,,1.0,1.0,,1.0,,1.06271,B,0.093
8,08_9,43,7,ソウルアンドジャズ,0.89,2.72,0.03,E,90.0,1.0,0.94433,D,1.008,0.036,E,0.952,1.0,D,1.0,1.0,,1.0,,0.93126,D,0.03
8,08_9,43,8,サイモンルモンド,7.89,24.14,0.423,E,57.0,1.0,0.97736,,1.008,0.803,E,1.0,1.0,,1.0,1.0,,1.0,,0.53501,E,0.423
8,08_9,43,9,キーチパルフェ,12.84,39.26,0.452,E,87.0,1.0,0.47664,E,1.008,0.825,E,0.983,1.0,,1.0,1.0,,1.0,,1.15898,A,0.452
8,08_9,43,10,タガノヘラクレス,13.18,40.31,0.458,E,88.0,1.0,0.41839,E,1.008,0.797,E,1.0,1.0,,1.0,1.0,,1.0,,1.36239,SS,0.458
8,08_10,67,1,ラーンザロープス,1.78,11.14,0.128,E,87.0,1.0,1.19207,S,1.008,0.104,E,1.0,1.0,,1.0,1.0,,1.0,,1.02639,,0.128
